word,count
.,175
!,117
",",75
the,66
i,65
and,45
to,44
a,43
is,39
I,37
:,36
'',34
love,32
...,31
',30
it,28
britney,28
?,27
spears,25
-,24
's,24
like,23
you,22
on,22
for,21
-RRB-,20
in,19
n't,19
my,19
✔,18
of,18
all,16
m,16
this,16
that,16
she,14
good,13
-LRB-,13
as,12
but,12
3,12
song,11
do,11
with,11
has,11
her,11
harry,10
think,10
so,9
me,9
potter,9
have,9
lady,8
by,8
an,8
what,8
even,8
just,8
The,8
new,8
&,8
gaga,8
wii,8
be,8
how,7
at,7
obama,7
was,7
awesome,7
am,7
we,7
now,7
google,7
are,7
if,6
up,6
;,6
lohan,6
his,6
jimmy,6
time,6
know,6
very,6
lindsay,6
too,6
one,6
ca,6
fucking,6
more,5
get,5
out,5
sheen,5
been,5
video,5
made,5
swift,5
pretty,5
people,5
sucks,5
*,5
charlie,5
they,5
fuck,5
damn,5
taylor,5
not,5
hate,5
ipad,5
back,5
palin,4
miley,4
moore,4
make,4
really,4
other,4
again,4
selena,4
no,4
great,4
cyrus,4
day,4
nicolas,4
twitter,4
than,4
actually,4
feat,4
windows,4
less,4
ha,4
4,4
2,4
Apple,4
sarah,4
justin,4
gomez,4
game,4
about,4
mandy,4
cage,4
its,4
lakers,4
real,4
ever,4
or,4
amazing,4
7,4
D,4
wonder,4
guys,4
ve,4
So,3
had,3
does,3
sound,3
carter,3
micheal,3
=,3
here,3
My,3
who,3
remember,3
could,3
wave,3
Lol,3
xbox,3
apple,3
die,3
totally,3
did,3
bitch,3
shame,3
President,3
na,3
OMG,3
doing,3
must,3
much,3
straight,3
then,3
these,3
bad,3
You,3
john,3
movies,3
any,3
will,3
thanks,3
follow,3
fit,3
look,3
<,3
only,3
minaj,3
loved,3
he,3
into,3
there,3
Is,3
because,3
believe,3
music,3
best,3
want,3
listening,3
face,3
psp,3
yeah,3
``,3
anderson,3
woohoo,2
nude,2
videos,2
matthews,2
See,2
stuff,2
never,2
Listening,2
play,2
black,2
movie,2
worse,2
always,2
YouTube,2
What,2
RT,2
|,2
fan,2
show,2
HATE,2
madonna,2
yes,2
king,2
need,2
don,2
nick,2
Love,2
were,2
/,2
loving,2
them,2
having,2
point,2
Plumb,2
feels,2
shakira,2
miss,2
nicki,2
Video,2
country,2
nice,2
since,2
playing,2
Thank,2
kardashian,2
Survey,2
top,2
almost,2
off,2
single,2
called,2
legend,2
Do,2
fallon,2
're,2
can,2
News,2
set,2
o'neal,2
x,2
most,2
girl,2
England,2
via,2
should,2
lol,2
Band,2
grew,2
days,2
al,2
bieber,2
latest,2
watched,2
omg,2
hot,2
before,2
president,2
songs,2
yo,2
many,2
cooper,2
Just,2
Hates,2
gore,2
cool,2
sang,2
favorite,2
d,2
turned,2
wish,2
agree,2
women,2
ms,2
kindle,2
hope,2
A,2
trying,2
wait,2
jackson,2
Fuck,2
Likes,2
war,2
hard,2
u,2
gon,2
over,2
shit,2
--,2
healthcare,2
shaquille,2
beat,2
goddamn,2
Really,2
lucky,2
prize,2
see,2
Democrat,2
There,2
winning,2
gotten,2
Sanctuary,2
wrong,2
forgot,2
biden,2
cannon,2
LOL,2
s,2
well,2
break,2
looks,2
20,2
better,2
hear,2
place,2
go,2
dave,2
kill,2
marketing,2
How,2
They,2
come,2
MY,2
used,2
long,2
sings,2
let,2
~,2
newspapers,1
orgasm,1
maradona,1
DMB,1
album,1
peace,1
next,1
Woo,1
hero,1
times,1
TO,1
words,1
index,1
abduzeedo,1
aswell,1
Pretty,1
JA,1
use,1
los,1
riding,1
moves,1
casting,1
Gray,1
Honest,1
install,1
ad,1
timberlake,1
international,1
actual,1
microsoft,1
weezy,1
staronline,1
yodeling,1
UI,1
BE,1
ashley,1
hambling242,1
checking,1
nowlistening,1
Prize,1
news,1
Dirty,1
Hair,1
wanting,1
risque,1
sure,1
ron,1
MarkieAi,1
lights,1
Buder,1
process,1
person,1
bike,1
application,1
weigh,1
artist,1
legality,1
jobs,1
strokes,1
loud,1
fu,1
super,1
said,1
between,1
penis,1
onn,1
enemy,1
melodyne,1
charts,1
sam,1
saw,1
seven,1
happen,1
successfully,1
bodog,1
animal,1
babysit,1
olo,1
true,1
touch,1
premios,1
freak,1
To,1
after,1
late,1
upon,1
jailbait,1
boehner,1
cc,1
WAY,1
writing,1
On,1
proud,1
parents,1
coolest,1
Style,1
would,1
extension,1
promises,1
Reckless,1
liquor,1
motto,1
children,1
controller,1
band,1
data,1
Rick,1
Who,1
C10music,1
america,1
ac360,1
Chili,1
ellen,1
Friday,1
city,1
publicity,1
mentioned,1
collaborate,1
stooopid,1
itunes,1
computerized,1
Admits,1
yahct,1
lens,1
ironman,1
1998,1
WANT,1
errors,1
2ndSource,1
threesome,1
musicmonday,1
dudes,1
debut,1
y,1
dancing,1
contents,1
:|,1
rumors,1
lazy,1
list,1
Short,1
passing,1
StatusLive,1
towards,1
Win,1
woods,1
Justin,1
R,1
needs,1
nose,1
books,1
awful,1
SMH,1
haydenfryery,1
dude,1
gates,1
Instapaper,1
pop,1
sunk,1
eloquent,1
kim,1
ahh,1
incubus,1
hunger,1
Look,1
hah,1
say,1
dengerin,1
enjoy,1
JLo,1
stoptheselenahate,1
order,1
LETS,1
Here,1
though,1
completely,1
elections,1
Future,1
S&M,1
handle,1
watching,1
alike,1
glad,1
WOULD,1
motley,1
two,1
liking,1
Sounds,1
Nobel,1
Adams,1
global,1
lover,1
laptop,1
roman,1
loathe,1
tisdale,1
glory,1
each,1
66,1
Jackets,1
Racist,1
crap,1
Check,1
One,1
Talented,1
Kobe,1
khloe,1
beats,1
We,1
from,1
Selena,1
won,1
ASiAbAbbi,1
GO,1
♥,1
picture,1
GAGA,1
wallpaper,1
worked,1
world,1
1st,1
Life,1
plotting,1
planetjedward,1
reform,1
Bill,1
NO,1
wars,1
wan,1
swim,1
exposition,1
ga,1
singers,1
makes,1
humble,1
Yumagk21_1,1
drivers,1
FrameMaker,1
Watson,1
Pacs,1
PLEASE,1
19,1
behind,1
"86,000",1
stupid,1
Gorgeous,1
installed,1
Beast,1
WisdomTweets,1
je,1
ashleeee99,1
garbage,1
smh,1
genius,1
kinda,1
readable,1
russell,1
Kanye,1
Bret,1
iphone,1
hillary,1
scholarly,1
quit,1
mini,1
pod,1
electronics,1
achieved,1
while,1
3rd,1
when,1
-LSB-,1
a7x,1
god,1
lagu,1
mtv,1
looking,1
backs,1
also,1
DJ,1
opinion,1
Mfers,1
udh,1
Actress,1
SO,1
Es,1
job,1
proof,1
spiders,1
awards,1
Next,1
biased,1
sad,1
Giving,1
wwkwk,1
rock,1
trina,1
Teamceltics,1
reading,1
kgrayson23,1
seriously,1
genital,1
Against,1
friend,1
$,1
Remix,1
salami,1
Adorable,1
experience,1
lama,1
mossb,1
drowning,1
zelda,1
ADORE,1
NBA,1
lack,1
Swag,1
using,1
try,1
Muppet,1
Brooks,1
Tube,1
lie,1
rockstar,1
PERFECT,1
Awesomeness,1
UGLY,1
oct,1
jr,1
everyone,1
example,1
Choose,1
maybe,1
jacobs,1
Chris,1
retarded,1
Moment,1
right,1
Net,1
piece,1
mastering,1
justinbieber,1
art,1
until,1
She,1
twitterland,1
IN,1
Beautiful,1
jennifer,1
featuring,1
Cillian,1
glorify,1
liked,1
Donors,1
disappointing,1
Steve,1
Rihmix,1
Listen,1
monica,1
still,1
Brown,1
jillglavan,1
Smart,1
swank,1
molests,1
way,1
Thinker,1
smoke,1
afternoon,1
newsman,1
pilih,1
lose,1
bsods,1
taylorswift,1
gagafanforever8,1
Its,1
your,1
Batman,1
jewel,1
Paramore,1
SkyJacquie,1
thereof,1
Bad,1
zune,1
classified,1
teenagers,1
school,1
6,1
2009,1
choice,1
Awesome,1
dirty,1
Impeachment,1
white,1
Says,1
Ryan,1
abortion,1
somewhere,1
'd,1
york,1
Well,1
folk,1
Nice,1
rated,1
floor,1
crossings,1
system,1
television,1
honorable,1
belongs,1
