word,count
.,35
!,15
:,13
the,11
?,9
",",8
a,8
is,7
like,7
-,7
of,7
britney,6
...,6
spears,5
to,5
lindsay,5
has,5
and,5
-RRB-,4
's,4
I,4
in,4
lohan,4
-LRB-,4
',4
nicki,3
or,3
all,3
for,3
The,3
game,3
look,3
minaj,3
just,3
psp,3
very,3
if,2
palin,2
at,2
lakers,2
miss,2
begins,2
sarah,2
shaquille,2
straight,2
she,2
Really,2
sound,2
bad,2
by,2
get,2
blame,2
RT,2
Sanctuary,2
me,2
|,2
out,2
not,2
bitch,2
new,2
music,2
biden,2
sucks,2
you,2
with,2
no,2
o'neal,2
on,2
that,2
less,2
his,2
girl,2
i,2
face,2
made,2
OMG,2
*,2
started,2
/,2
about,2
they,2
war,2
my,2
Apple,2
~,2
gon,1
al,1
post,1
Bill,1
its,1
degeneres,1
exposition,1
it,1
miley,1
ga,1
Watson,1
fest,1
WILL,1
sex,1
stupid,1
Slams,1
make,1
question,1
pictures,1
1.5,1
really,1
MSM,1
had,1
gamesetwatch,1
Video,1
news,1
scholarly,1
satisfying,1
song,1
does,1
brought,1
sure,1
do,1
hell,1
console,1
fuck,1
Censoring,1
aniston,1
twitter,1
3rd,1
when,1
Is,1
god,1
boice,1
play,1
lagu,1
wh,1
flock,1
roundup,1
application,1
opinion,1
more,1
since,1
udh,1
virtual,1
employment,1
what,1
legality,1
But,1
Next,1
loose,1
laker,1
worse,1
BigJamaal,1
wwkwk,1
mentions,1
What,1
melodyne,1
Religion,1
relies,1
Democrat,1
kardashian,1
songs,1
old,1
wondering,1
Survey,1
gotten,1
D,1
john,1
You,1
biggest,1
even,1
pains,1
Youtube,1
Gaining,1
feat,1
quiet,1
Cheap,1
first,1
To,1
lama,1
upon,1
form,1
off,1
boehner,1
On,1
talking,1
lack,1
parody,1
Tube,1
movies,1
called,1
nasal,1
believe,1
call,1
Do,1
year,1
up,1
as,1
Sarah,1
gore,1
reeling,1
Yikes,1
retarded,1
Jenner,1
Shot,1
sounds,1
remix,1
will,1
lullaby,1
yes,1
Books,1
&,1
ellen,1
jennifer,1
featuring,1
Products,1
LOL,1
wonder,1
whose,1
mentioned,1
guetta,1
Now,1
Admits,1
1998,1
progressively,1
one,1
threesome,1
best,1
Steve,1
waka,1
sexy,1
're,1
Island,1
y,1
HEREEEE,1
Where,1
break,1
fashion,1
playoff,1
SMASH,1
women,1
SGU,1
thang,1
Canterbury,1
My,1
MRice007,1
Nightly,1
newsman,1
News,1
don,1
ini,1
nowhere,1
cyrus,1
royals,1
Its,1
your,1
business,1
A,1
thereof,1
CBS,1
Archbishop,1
hate,1
In,1
voice,1
Weight,1
gangbang,1
<,1
rapper,1
repulsive,1
dirty,1
sunk,1
Impeachment,1
hated,1
third,1
characterization,1
View,1
n't,1
david,1
np,1
VEXED,1
na,1
dengerin,1
ipad,1
toxic,1
go,1
been,1
trash,1
Here,1
nicolas,1
akon,1
kutcher,1
Future,1
S&M,1
5,1
female,1
this,1
iloveitwhen,1
terrible,1
haters,1
her,1
alike,1
admitted,1
congested,1
excuses,1
LAPTOP,1
Maher,1
two,1
freeze,1
liking,1
Sounds,1
Count,1
RIGHT,1
back,1
but,1
belongs,1
radar,1
usa,1
party,1
2,1
fr,1
crap,1
startup,1
khloe,1
decisions,1
static,1
eleven,1
Lonely,1
lizgannes,1
he,1
Kris,1
once,1
clips,1
are,1
popular,1
Ugh,1
ashton,1
guys,1
Cool,1
click4,1
cage,1
Invention,1
shoutout,1
came,1
sings,1
labor,1
complete,1
apple,1
japan,1
