word,count
.,323
!,162
",",142
the,124
and,99
:,99
i,98
a,88
to,83
-,76
is,74
'',73
',69
I,58
?,57
it,52
in,51
...,51
you,48
of,46
for,42
like,42
britney,42
on,41
's,41
love,40
my,39
spears,39
-RRB-,36
that,35
with,30
do,28
lohan,26
n't,26
lindsay,26
all,24
me,24
as,23
m,23
but,23
this,22
her,22
was,21
-LRB-,21
good,20
she,19
lady,18
by,18
just,18
✔,18
be,18
if,17
at,17
obama,17
wii,17
have,17
google,17
what,16
has,16
3,16
so,15
harry,15
we,15
even,14
potter,14
gaga,14
they,14
not,14
are,14
can,13
think,13
now,13
an,12
up,12
xbox,12
know,12
&,12
about,12
song,11
get,11
new,11
will,11
one,11
he,11
palin,10
make,10
more,10
wave,10
from,10
jimmy,10
out,10
sarah,10
The,10
ipod,10
too,10
real,10
;,9
how,9
his,9
your,9
been,9
justin,9
7,9
am,9
really,8
would,8
time,8
windows,8
video,8
very,8
lol,8
game,8
look,8
ca,8
awesome,8
barack,8
micheal,7
madonna,7
no,7
who,7
day,7
nicolas,7
iphone,7
-LSB-,7
2,7
should,7
any,7
gag,7
kindle,7
<,7
cage,7
its,7
psp,7
back,7
news,6
again,6
-RSB-,6
after,6
selena,6
/,6
when,6
than,6
girl,6
much,6
bad,6
gomez,6
live,6
pretty,6
sucks,6
jackson,6
*,6
fucking,6
fuck,6
damn,6
because,6
music,6
hate,6
ipad,6
ve,6
So,5
miley,5
had,5
other,5
carter,5
=,5
here,5
My,5
cyrus,5
twitter,5
actually,5
kardashian,5
feat,5
friend,5
did,5
sheen,5
right,5
President,5
na,5
ha,5
4,5
straight,5
happy,5
charlie,5
shit,5
--,5
ever,5
or,5
taylor,5
D,5
s,5
best,5
face,5
go,5
sure,4
play,4
RT,4
yes,4
list,4
great,4
don,4
remember,4
could,4
were,4
Lol,4
them,4
khloe,4
die,4
off,4
bitch,4
fallon,4
're,4
still,4
without,4
less,4
vail,4
made,4
television,4
Apple,4
days,4
bieber,4
doing,4
today,4
then,4
songs,4
You,4
funny,4
swift,4
cool,4
people,4
going,4
fit,4
minaj,4
loved,4
computer,4
same,4
work,4
into,4
over,4
It,4
amazing,4
prize,4
>,4
'll,4
better,4
phone,4
listening,4
How,4
come,4
guys,4
~,4
maradona,3
peace,3
court,3
moves,3
timberlake,3
does,3
stuff,3
movie,3
super,3
What,3
fan,3
show,3
need,3
awful,3
say,3
watching,3
two,3
Nobel,3
fun,3
won,3
world,3
apple,3
makes,3
totally,3
feels,3
miss,3
nicki,3
hillary,3
dvd,3
playing,3
reading,3
top,3
That,3
legend,3
She,3
way,3
News,3
set,3
'd,3
