word,count
.,312
!,164
the,139
",",131
i,104
:,96
to,92
a,84
and,80
'',65
I,65
-,64
is,64
',56
?,53
...,53
it,51
like,49
in,47
's,45
for,42
britney,42
love,41
that,41
of,39
you,38
on,38
spears,38
-RRB-,35
my,34
with,33
n't,30
lindsay,27
do,26
lohan,26
all,26
was,24
this,24
as,22
she,21
me,21
m,21
her,21
-LRB-,21
be,21
by,20
obama,19
but,19
at,18
✔,18
wii,18
have,17
are,17
if,16
lady,16
good,16
what,16
has,16
they,16
just,15
up,14
his,14
even,14
out,14
potter,14
harry,14
he,14
3,14
song,13
an,13
so,13
think,13
more,12
know,12
The,12
palin,11
get,11
can,11
sarah,11
new,11
gaga,11
about,11
not,11
we,11
madonna,10
one,10
look,10
real,10
how,9
than,9
time,9
did,9
windows,9
ha,9
will,9
game,9
&,9
too,9
google,9
really,8
;,8
from,8
jimmy,8
your,8
very,8
bad,8
people,8
kindle,8
*,8
barack,8
damn,8
7,8
now,8
back,8
make,7
would,7
no,7
who,7
xbox,7
been,7
ipod,7
ca,7
fucking,7
its,7
am,7
hate,7
ve,7
play,6
micheal,6
RT,6
selena,6
My,6
were,6
nicolas,6
twitter,6
kardashian,6
2,6
should,6
justin,6
gomez,6
minaj,6
awesome,6
cage,6
over,6
lakers,6
ever,6
or,6
taylor,6
because,6
prize,6
music,6
ipad,6
So,5
maradona,5
moore,5
other,5
again,5
after,5
here,5
don,5
could,5
day,5
nicki,5
when,5
-LSB-,5
actually,5
feat,5
bitch,5
News,5
girl,5
President,5
na,5
video,5
made,5
4,5
lol,5
some,5
much,5
You,5
swift,5
first,5
any,5
pretty,5
sucks,5
gag,5
happy,5
going,5
<,5
jackson,5
into,5
there,5
--,5
fuck,5
see,5
s,5
let,5
miley,4
nude,4
videos,4
had,4
does,4
jobs,4
movie,4
super,4
always,4
carter,4
-RSB-,4
show,4
yes,4
great,4
cyrus,4
wave,4
Lol,4
/,4
khloe,4
apple,4
iphone,4
friend,4
$,4
off,4
sheen,4
She,4
less,4
'd,4
vail,4
Apple,4
days,4
doing,4
hot,4
straight,4
then,4
alicia,4
john,4
ass,4
wants,4
cool,4
wish,4
loved,4
through,4
computer,4
charlie,4
hard,4
mandy,4
mean,4
It,4
Is,4
amazing,4
D,4
keys,4
wonder,4
steve,4
'll,4
best,4
want,4
better,4
face,4
go,4
psp,4
They,4
come,4
long,4
week,4
guys,4
peace,3
moves,3
thought,3
news,3
sure,3
sound,3
worse,3
|,3
fan,3
need,3
=,3
y,3
list,3
remember,3
books,3
awful,3
order,3
completely,3
two,3
Nobel,3
them,3
won,3
die,3
wan,3
totally,3
lots,3
miss,3
Video,3
since,3
playing,3
reading,3
Obama,3
top,3
Do,3
right,3
fallon,3
swank,3
shame,3
set,3
most,3
without,3
OMG,3
bieber,3
e,3
omg,3
where,3
must,3
today,3
president,3
these,3
seems,3
old,3
yo,3
fail,3
movies,3
book,3
sounds,3
hilary,3
d,3
