word,count
.,243
!,149
the,114
",",109
i,81
to,71
and,70
:,68
a,62
is,59
'',58
-,56
I,54
',44
...,44
it,40
in,39
?,38
's,38
love,37
of,36
britney,35
like,34
for,33
spears,31
you,28
on,28
my,27
n't,26
-RRB-,26
that,25
all,24
as,19
but,19
do,18
✔,18
she,17
m,17
this,17
are,17
lohan,16
with,16
lady,15
lindsay,15
her,15
-LRB-,15
good,14
by,14
me,14
just,14
obama,14
what,13
has,13
gaga,13
be,13
potter,12
at,12
harry,12
3,12
google,12
was,11
think,11
if,10
song,10
new,10
&,10
wii,10
we,10
more,9
an,9
his,9
so,9
jimmy,9
even,9
did,9
know,9
The,9
too,9
they,9
real,9
have,9
palin,8
get,8
up,8
how,8
out,8
can,8
na,8
ha,8
sarah,8
awesome,8
fucking,8
damn,8
really,7
;,7
time,7
video,7
bad,7
will,7
one,7
*,7
he,7
its,7
not,7
now,7
back,7
other,6
here,6
day,6
xbox,6
kardashian,6
made,6
very,6
justin,6
pretty,6
see,6
am,6
hate,6
ve,6
micheal,5
RT,5
selena,5
would,5
no,5
My,5
/,5
actually,5
feat,5
She,5
windows,5
girl,5
been,5
4,5
2,5
lol,5
gomez,5
people,5
game,5
ca,5
minaj,5
lakers,5
taylor,5
7,5
best,5
face,5
psp,5
miley,4
nude,4
moore,4
had,4
does,4
always,4
again,4
carter,4
show,4
madonna,4
great,4
who,4
cyrus,4
could,4
were,4
nicolas,4
wave,4
khloe,4
from,4
nicki,4
iphone,4
twitter,4
when,4
than,4
reading,4
sheen,4
fallon,4
President,4
much,4
then,4
You,4
john,4
swift,4
cool,4
sucks,4
gag,4
look,4
jackson,4
charlie,4
hard,4
mandy,4
cage,4
barack,4
mean,4
ever,4
fuck,4
or,4
Is,4
amazing,4
because,4
prize,4
D,4
music,4
wonder,4
ipad,4
go,4
How,4
They,4
guys,4
let,4
~,4
So,3
maradona,3
+,3
make,3
news,3
play,3
application,3
black,3
sound,3
after,3
need,3
=,3
list,3
don,3
remember,3
awful,3
two,3
them,3
die,3
totally,3
miss,3
looking,3
since,3
top,3
$,3
cute,3
Do,3
bitch,3
right,3
swank,3
shame,3
News,3
your,3
most,3
less,3
OMG,3
television,3
should,3
bieber,3
doing,3
omg,3
some,3
must,3
straight,3
alicia,3
president,3
songs,3
yo,3
movies,3
any,3
hilary,3
thanks,3
wish,3
kindle,3
going,3
fit,3
<,3
only,3
through,3
about,3
their,3
into,3
there,3
over,3
It,3
--,3
lucky,3
boy,3
okay,3
There,3
keys,3
fans,3
s,3
'll,3
want,3
listening,3
kill,3
come,3
anderson,3
woohoo,2
peace,2
next,2
words,2
videos,2
timberlake,2
matthews,2
See,2
stuff,2
never,2
Listening,2
jobs,2
worse,2
said,2
super,2
YouTube,2
-RSB-,2
true,2
|,2
To,2
fan,2
HATE,2
Jenner,2
band,2
Who,2
yes,2
king,2
NOT,2
life,2
y,2
