word,count
.,224
!,116
",",103
the,85
:,70
i,63
a,62
'',55
to,55
I,53
is,53
-,50
and,49
it,45
in,44
for,36
's,35
you,34
-RRB-,34
like,33
my,33
',33
?,31
love,31
on,29
britney,29
of,28
spears,27
that,27
...,27
do,21
n't,21
-LRB-,20
me,19
but,19
was,18
her,18
she,17
all,17
with,16
m,16
lady,15
this,15
as,13
lindsay,13
have,13
lohan,12
just,12
at,12
gaga,12
think,12
we,12
if,11
so,11
out,11
✔,11
wii,11
3,11
song,10
by,10
an,10
potter,10
obama,10
harry,10
not,10
now,10
are,10
good,9
up,9
even,9
has,9
The,9
be,9
what,8
windows,8
ipod,8
one,8
about,8
google,8
more,7
madonna,7
how,7
jimmy,7
time,7
video,7
ha,7
lol,7
new,7
pretty,7
&,7
look,7
7,7
am,7
back,7
get,6
great,6
who,6
nicolas,6
xbox,6
when,6
did,6
2,6
very,6
too,6
kindle,6
they,6
cage,6
real,6
clinton,6
ve,6
had,5
selena,5
would,5
;,5
no,5
his,5
were,5
wave,5
hillary,5
than,5
actually,5
feat,5
your,5
know,5
President,5
na,5
been,5
made,5
then,5
justin,5
gomez,5
wants,5
live,5
ca,5
*,5
awesome,5
he,5
into,5
ever,5
or,5
because,5
D,5
best,5
let,5
peace,4
miley,4
again,4
micheal,4
need,4
=,4
here,4
don,4
cyrus,4
could,4
day,4
iphone,4
sheen,4
fallon,4
swank,4
can,4
girl,4
4,4
much,4
bad,4
You,4
swift,4
hilary,4
will,4
gag,4
wish,4
fit,4
loved,4
charlie,4
barack,4
--,4
taylor,4
prize,4
ipad,4
psp,4
week,4
So,3
palin,3
make,3
really,3
does,3
always,3
other,3
carter,3
RT,3
show,3
band,3
la,3
My,3
head,3
nobel,3
books,3
/,3
fun,3
from,3
wan,3
totally,3
twitter,3
playing,3
friend,3
$,3
bitch,3
She,3
still,3
way,3
set,3
television,3
should,3
doing,3
some,3
today,3
before,3
sarah,3
alicia,3
these,3
john,3
katy,3
cooper,3
first,3
movies,3
any,3
cool,3
against,3
people,3
d,3
sucks,3
game,3
thanks,3
nt,3
happy,3
going,3
<,3
minaj,3
5,3
jackson,3
work,3
perry,3
its,3
over,3
fuck,3
damn,3
amazing,3
There,3
keys,3
biden,3
>,3
s,3
Now,3
well,3
looks,3
better,3
In,3
go,3
They,3
come,3
anderson,3
guys,3
read,3
maradona,2
woohoo,2
album,2
court,2
thought,2
+,2
nude,2
timberlake,2
Prize,2
matthews,2
news,2
See,2
person,2
Listening,2
play,2
application,2
jobs,2
penis,2
YouTube,2
HATE,2
year,2
children,2
yes,2
king,2
rumors,2
list,2
Justin,2
chick,2
george,2
awful,2
say,2
Love,2
order,2
completely,2
S&M,2
watching,2
Lol,2
two,2
loving,2
Nobel,2
keep,2
having,2
won,2
search,2
restraining,2
weekend,2
plastic,2
apple,2
bush,2
lots,2
feels,2
Plumb,2
shakira,2
nicki,2
nice,2
also,2
tell,2
Thank,2
rock,2
surgery,2
kardashian,2
reading,2
top,2
Against,2
almost,2
single,2
lack,2
try,2
legend,2
maybe,2
Telegraph,2
right,2
until,2
shoes,2
're,2
us,2
shame,2
school,2
'd,2
via,2
hour,2
radar,2
soon,2
says,2
Band,2
24,2
days,2
al,2
smile,2
e,2
least,2
omg,2
Peace,2
dead,2
broken,2
speech,2
marriage,2
straight,2
kids,2
president,2
random,2
myspace,2
songs,2
old,2
yo,2
finally,2
many,2
gift,2
bit,2
gore,2
class,2
wow,2
honor,2
whose,2
turned,2
oh,2
100,2
ago,2
ms,2
why,2
follow,2
A,2
trying,2
speak,2
only,2
coming,2
downloaded,2
