word,count
.,313
!,174
the,134
",",122
:,99
i,99
to,84
a,82
and,75
is,71
-,63
',60
I,59
'',58
...,58
?,57
in,53
like,46
's,45
you,44
love,44
britney,44
it,42
for,40
spears,40
on,39
of,38
that,35
-RRB-,32
my,32
n't,31
with,28
she,27
all,24
this,24
but,24
do,23
lohan,22
lindsay,22
was,22
-LRB-,22
m,20
lady,19
as,19
her,19
✔,18
wii,18
be,18
good,17
just,17
are,17
by,16
what,16
have,16
up,15
obama,15
gaga,15
3,15
me,14
has,14
at,14
harry,14
they,14
can,13
potter,13
&,13
google,13
if,12
song,12
xbox,12
so,12
out,12
about,12
get,11
an,11
his,11
even,11
know,11
The,11
new,11
real,11
now,11
really,10
more,10
bad,10
he,10
how,9
jimmy,9
too,9
one,9
look,9
fucking,9
think,9
not,9
palin,8
would,8
nicolas,8
/,8
than,8
time,8
did,8
your,8
been,8
sarah,8
game,8
*,8
awesome,8
cage,8
lakers,8
we,8
psp,8
back,8
;,7
madonna,7
no,7
who,7
windows,7
video,7
ha,7
2,7
very,7
pretty,7
people,7
will,7
<,7
its,7
damn,7
7,7
am,7
hate,7
ipad,7
make,6
does,6
again,6
RT,6
great,6
My,6
wave,6
twitter,6
kardashian,6
right,6
girl,6
should,6
lol,6
justin,6
sucks,6
ca,6
barack,6
clinton,6
s,6
let,6
ve,6
miley,5
moore,5
had,5
play,5
movie,5
other,5
always,5
|,5
yes,5
=,5
cyrus,5
could,5
were,5
nicki,5
iphone,5
hillary,5
when,5
actually,5
reading,5
feat,5
sheen,5
She,5
fallon,5
President,5
na,5
made,5
4,5
doing,5
today,5
You,5
john,5
funny,5
cool,5
live,5
gag,5
kindle,5
minaj,5
charlie,5
there,5
over,5
--,5
fuck,5
or,5
taylor,5
see,5
best,5
better,5
face,5
So,4
nude,4
videos,4
news,4
jobs,4
micheal,4
selena,4
need,4
here,4
don,4
day,4
watching,4
Lol,4
khloe,4
from,4
apple,4
die,4
playing,4
off,4
Do,4
bitch,4
swank,4
less,4
'd,4
television,4
Apple,4
some,4
much,4
straight,4
alicia,4
songs,4
gomez,4
swift,4
ass,4
any,4
hilary,4
ipod,4
jackson,4
mandy,4
work,4
into,4
mean,4
shit,4
ever,4
Is,4
amazing,4
because,4
There,4
keys,4
music,4
wonder,4
Now,4
steve,4
want,4
go,4
How,4
They,4
anderson,4
guys,4
~,4
+,3
sure,3
stuff,3
black,3
sound,3
worse,3
said,3
super,3
What,3
carter,3
-RSB-,3
after,3
fan,3
show,3
band,3
y,3
list,3
remember,3
awful,3
completely,3
two,3
Nobel,3
them,3
