word,count
.,149
!,75
the,72
",",72
i,49
:,43
'',43
to,40
a,38
is,36
-,36
and,36
',29
...,29
I,28
like,25
?,22
of,21
in,19
britney,18
that,18
n't,17
's,17
for,17
all,16
on,16
it,15
spears,15
lindsay,14
lohan,14
love,13
obama,12
do,12
as,12
my,12
lady,11
you,11
she,11
are,11
be,11
-RRB-,10
this,10
but,10
gaga,9
with,9
they,9
what,9
has,9
good,8
m,8
her,8
fucking,8
even,8
-LRB-,8
na,8
just,8
if,7
at,7
harry,7
real,7
can,7
potter,7
palin,6
sarah,6
bad,6
by,6
get,6
was,6
how,6
his,6
jimmy,6
damn,6
see,6
me,6
know,6
ha,6
google,6
song,5
more,5
RT,5
The,5
new,5
people,5
will,5
sucks,5
&,5
too,5
one,5
look,5
about,5
xbox,5
lakers,5
think,5
kardashian,5
out,5
not,5
nude,4
really,4
an,4
up,4
game,4
minaj,4
nicolas,4
hard,4
cage,4
mean,4
so,4
cute,4
time,4
did,4
wonder,4
am,4
now,4
hate,4
girl,4
ipad,4
face,4
made,4
very,4
Apple,4
doing,3
moore,3
some,3
make,3
had,3
straight,3
play,3
always,3
other,3
again,3
carter,3
yo,3
show,3
any,3
;,3
list,3
no,3
My,3
going,3
fit,3
awful,3
wii,3
only,3
through,3
*,3
khloe,3
he,3
mandy,3
barack,3
its,3
nicki,3
fuck,3
twitter,3
when,3
-LSB-,3
than,3
because,3
There,3
feat,3
$,3
Do,3
bitch,3
have,3
She,3
LOL,3
less,3
been,3
OMG,3
television,3
back,3
How,3
``,3
They,3
So,2
maradona,2
latest,2
words,2
videos,2
must,2
much,2
does,2
alicia,2
president,2
black,2
jobs,2
sound,2
worse,2
justin,2
What,2
micheal,2
gave,2
-RSB-,2
You,2
john,2
first,2
|,2
To,2
fan,2
movies,2
would,2
basketball,2
sang,2
Jenner,2
madonna,2
band,2
remote,2
need,2
gag,2
ipod,2
NOT,2
turned,2
here,2
y,2
fashion,2
women,2
kindle,2
don,2
follow,2
trying,2
ca,2
day,2
kim,2
were,2
stars,2
wave,2
5,2
jackson,2
started,2
two,2
/,2
Nobel,2
judge,2
from,2
awesome,2
point,2
world,2
apple,2
into,2
u,2
plastic,2
there,2
gon,2
die,2
wan,2
lots,2
shit,2
sex,2
shakira,2
miss,2
--,2
begins,2
iphone,2
Video,2
AND,2
or,2
shaquille,2
Is,2
looking,2
since,2
Really,2
taylor,2
means,2
lucky,2
prize,2
okay,2
surgery,2
Democrat,2
blame,2
Survey,2
winning,2
top,2
Sanctuary,2
Against,2
wrong,2
keys,2
NBA,2
That,2
called,2
everyone,2
dad,2
music,2
biden,2
s,2
steve,2
fallon,2
break,2
way,2
suck,2
we,2
o'neal,2
want,2
self,2
most,2
In,2
hear,2
jail,2
go,2
England,2
video,2
stage,2
version,2
radar,2
thinks,2
2,2
MY,2
should,2
Kris,2
popular,2
lol,2
guys,2
grew,2
sings,2
let,2
ve,2
God,2
newspapers,1
Colbert,1
Playgirl,1
Tour,1
expensive,1
asking,1
celebration,1
intelligent,1
peace,1
te,1
next,1
soulja,1
degeneres,1
accounts,1
flow,1
Price,1
TO,1
Much,1
Wackness,1
index,1
watched,1
libya,1
smile,1
theory,1
aswell,1
use,1
KINGS,1
moves,1
WILL,1
thought,1
replay,1
+,1
Care,1
asked,1
Gray,1
omg,1
JOE,1
sweaty,1
nigga,1
PAST,1
ad,1
stunt,1
timberlake,1
Peace,1
turtleneck,1
Slams,1
UI,1
hot,1
BE,1
pictures,1
Eddie,1
FRIEND,1
hambling242,1
inspirational,1
checking,1
today,1
nowlistening,1
asap,1
Prize,1
markmorford,1
news,1
Watching,1
See,1
REPUBLICAN,1
unpatriotic,1
sure,1
before,1
plat,1
presidency,1
Caged,1
tops,1
aniston,1
Censoring,1
Khloe,1
b,1
Buder,1
stuff,1
Capello,1
ROCK,1
Waivers,1
LIEBERMAN,1
never,1
known,1
continues,1
Bruce,1
then,1
Mac,1
hooking,1
bike,1
mlbpulse,1
boice,1
Listening,1
application,1
slate,1
Like,1
magazine,1
weigh,1
independent,1
former,1
tennis,1
legality,1
later,1
feel,1
strokes,1
these,1
loud,1
updated,1
error,1
movie,1
loose,1
Group,1
honest,1
fu,1
said,1
Levi,1
cancer,1
BigJamaal,1
put,1
revelation,1
relax,1
YouTube,1
onn,1
mentions,1
seems,1
Health,1
His,1
r,1
enemy,1
Garth,1
melodyne,1
Religion,1
charts,1
songs,1
record,1
old,1
lovelyasadove,1
successfully,1
many,1
bodog,1
yg,1
trout,1
O,1
Lloyd,1
Youtube,1
Plastic,1
THE,1
cooper,1
Just,1
repeat,1
true,1
izašao,1
Adobe,1
quiet,1
touch,1
swift,1
gift,1
funny,1
wet,1
cut,1
quizes,1
freak,1
after,1
haggard,1
upon,1
vows,1
ass,1
user,1
wears,1
cc,1
amo,1
WAY,1
writing,1
help,1
On,1
wishing,1
proud,1
imploding,1
overseas,1
parody,1
buying,1
under,1
holy,1
Al,1
upload,1
reckoned,1
learned,1
reach,1
nasal,1
HATE,1
wants,1
violation,1
year,1
grandson,1
Fox,1
Sarah,1
reeling,1
japanese,1
deathly,1
live,1
promises,1
probably,1
favorite,1
starstruck,1
Yikes,1
lamar,1
RIM,1
wow,1
children,1
Stephen,1
controller,1
told,1
dnt,1
sounds,1
pretty,1
hilary,1
mama,1
data,1
battle,1
Rick,1
lullaby,1
yes,1
Russia,1
C10music,1
king,1
boob,1
interview,1
ellen,1
Friday,1
LIFE,1
card,1
Natalie,1
tour,1
genocide,1
whose,1
