word,count
.,240
",",118
the,108
!,105
:,64
is,61
a,61
and,60
-,59
'',59
to,59
i,53
?,50
',50
like,49
I,49
...,39
on,34
's,34
in,32
that,31
britney,30
spears,29
of,28
my,27
for,26
n't,25
it,25
you,24
me,24
love,23
do,21
with,21
lindsay,21
all,20
as,19
lohan,19
she,16
-RRB-,16
obama,16
her,16
be,16
this,15
but,15
they,15
just,14
harry,14
are,14
what,13
even,13
has,13
potter,13
at,13
not,12
by,11
about,11
he,11
have,11
-LRB-,11
lady,10
good,10
up,10
out,10
The,10
&,10
m,10
think,10
now,10
3,10
more,9
get,9
can,9
na,9
new,9
will,9
was,9
fucking,9
or,9
how,8
so,8
jimmy,8
know,8
bad,8
pretty,8
gaga,8
one,8
real,8
google,8
make,7
an,7
no,7
his,7
/,7
xbox,7
did,7
2,7
justin,7
game,7
ipod,7
wii,7
damn,7
if,6
palin,6
really,6
;,6
madonna,6
My,6
twitter,6
than,6
kardashian,6
been,6
made,6
ha,6
lol,6
sarah,6
sucks,6
too,6
ca,6
its,6
lakers,6
7,6
music,6
best,6
we,6
hate,6
ipad,6
So,5
moore,5
does,5
play,5
|,5
don,5
from,5
bitch,5
windows,5
girl,5
should,5
any,5
people,5
kindle,5
look,5
<,5
awesome,5
into,5
ever,5
fuck,5
am,5
go,5
ve,5
nude,4
jobs,4
always,4
other,4
micheal,4
RT,4
show,4
yes,4
need,4
here,4
great,4
who,4
nicolas,4
khloe,4
hillary,4
when,4
actually,4
time,4
sheen,4
She,4
way,4
News,4
your,4
less,4
vail,4
television,4
very,4
Apple,4
some,4
alicia,4
old,4
wants,4
gag,4
why,4
going,4
jackson,4
charlie,4
hard,4
mandy,4
cage,4
barack,4
got,4
mean,4
It,4
--,4
Is,4
taylor,4
clinton,4
boy,4
see,4
D,4
wrong,4
keys,4
wonder,4
s,4
Now,4
steve,4
want,4
face,4
psp,4
let,4
maradona,3
+,3
had,3
news,3
song,3
sure,3
sound,3
worse,3
said,3
again,3
carter,3
To,3
selena,3
would,3
band,3
y,3
could,3
awful,3
day,3
were,3
order,3
watching,3
Lol,3
two,3
world,3
apple,3
die,3
nicki,3
iphone,3
Video,3
blame,3
friend,3
$,3
cute,3
That,3
Do,3
right,3
fallon,3
're,3
swank,3
without,3
school,3
President,3
video,3
days,3
bieber,3
pictures,3
today,3
straight,3
these,3
yo,3
gomez,3
Just,3
swift,3
first,3
ass,3
fail,3
book,3
sounds,3
hilary,3
nt,3
happy,3
trying,3
only,3
minaj,3
through,3
5,3
wtf,3
there,3
gon,3
someone,3
shit,3
hell,3
because,3
prize,3
There,3
dad,3
listening,3
back,3
How,3
yeah,3
They,3
thinks,3
come,3
guys,3
read,3
words,2
moves,2
videos,2
timberlake,2
matthews,2
stuff,2
black,2
movie,2
penis,2
What,2
saw,2
true,2
touch,2
fan,2
writing,2
year,2
Jenner,2
controller,2
Who,2
Friday,2
NOT,2
life,2
=,2
dancing,2
list,2
remember,2
ft,2
george,2
gates,2
nick,2
kim,2
faces,2
wave,2
Jesus,2
S&M,2
lmao,2
Kobe,2
restraining,2
yesterday,2
1st,2
xd,2
plastic,2
facebook,2
bush,2
Luz,2
wan,2
makes,2
Plumb,2
feels,2
shakira,2
miss,2
begins,2
gay,2
looking,2
also,2
since,2
job,2
surgery,2
Survey,2
top,2
almost,2
hilton,2
off,2
single,2
NBA,2
lack,2
try,2
called,2
everyone,2
Chris,2
retarded,2
until,2
text,2
perez,2
still,2
Brown,2
set,2
o'neal,2
most,2
guy,2
'd,2
England,2
OMG,2
4,2
radar,2
says,2
Band,2
24,2
grew,2
ryan,2
Colbert,2
latest,2
soulja,2
doing,2
smile,2
e,2
least,2
hot,2
must,2
much,2
fall,2
seems,2
myspace,2
gave,2
songs,2
john,2
katy,2
You,2
many,2
Youtube,2
cooper,2
Adobe,2
gift,2
funny,2
Hates,2
under,2
bit,2
grow,2
basketball,2
cool,2
sang,2
wow,2
Stephen,2
d,2
remote,2
turned,2
Where,2
women,2
ms,2
follow,2
concert,2
fit,2
A,2
He,2
`,2
buy,2
daily,2
something,2
stars,2
computer,2
*,2
woke,2
started,2
singing,2
Fuck,2
lovato,2
Likes,2
war,2
Cup,2
seacrest,2
ashton,2
World,2
mother,2
perry,2
menu,2
u,2
nov,2
over,2
red,2
sex,2
demi,2
AND,2
And,2
shaquille,2
father,2
lui,2
goddamn,2
Really,2
okay,2
gotten,2
Sanctuary,2
Demi,2
believe,2
biden,2
cannon,2
bill,2
nothing,2
features,2
People,2
suck,2
self,2
20,2
better,2
last,2
epic,2
fix,2
being,2
ill,2
dave,2
stage,2
kutcher,2
kill,2
fake,2
marketing,2
tech,2
mad,2
``,2
little,2
ai,2
collection,2
used,2
anderson,2
long,2
Kris,2
popular,2
week,2
sings,2
~,2
God,2
newspapers,1
orgasm,1
DMB,1
redeem,1
tiffany,1
album,1
raiiney,1
Maybe,1
peace,1
witty,1
Woo,1
miley,1
flow,1
Price,1
times,1
hero,1
Wackness,1
index,1
libya,1
theory,1
Cowboys,1
aswell,1
Pretty,1
JA,1
use,1
riding,1
thought,1
Care,1
casting,1
Biggest,1
Gray,1
WILL,1
low,1
Honest,1
JOE,1
ad,1
DevinEbanks3,1
microsoft,1
weezy,1
Slams,1
yodeling,1
UI,1
checking,1
markmorford,1
wanting,1
