word,count
.,287
!,148
the,110
",",101
:,91
and,79
to,78
a,78
i,78
'',70
-,68
is,62
',57
I,53
?,47
it,46
in,44
...,42
like,39
you,37
of,37
britney,37
for,36
on,35
my,35
's,35
spears,35
love,32
that,30
do,28
-RRB-,28
with,27
me,24
lohan,22
n't,22
lindsay,22
but,22
her,20
good,19
as,18
all,18
just,18
m,18
was,18
obama,17
-LRB-,17
google,17
if,16
by,16
she,16
has,16
at,16
be,16
wii,15
this,15
have,15
about,14
not,14
xbox,13
so,13
what,13
harry,13
they,13
lady,12
up,12
potter,12
we,12
now,12
3,12
more,11
wave,11
even,11
can,11
✔,11
will,11
&,11
ipod,11
he,11
get,10
an,10
would,10
from,10
know,10
new,10
one,10
think,10
song,9
out,9
your,9
been,9
2,9
gaga,9
real,9
palin,8
madonna,8
nicolas,8
jimmy,8
sarah,8
The,8
too,8
cage,8
barack,8
or,8
7,8
are,8
make,7
|,7
no,7
his,7
iphone,7
when,7
windows,7
video,7
very,7
lol,7
justin,7
game,7
look,7
-RSB-,6
how,6
day,6
twitter,6
-LSB-,6
time,6
girl,6
ha,6
television,6
should,6
any,6
gag,6
kindle,6
its,6
damn,6
am,6
ipad,6
back,6
ve,6
So,5
maradona,5
really,5
had,5
news,5
RT,5
after,5
/,5
than,5
friend,5
did,5
sheen,5
bitch,5
right,5
much,5
live,5
sucks,5
happy,5
charlie,5
awesome,5
fucking,5
shit,5
fuck,5
music,5
s,5
best,5
face,5
go,5
psp,5
How,5
does,4
stuff,4
play,4
movie,4
other,4
carter,4
selena,4
;,4
=,4
My,4
who,4
don,4
hillary,4
playing,4
kardashian,4
're,4
still,4
News,4
set,4
without,4
vail,4
na,4
made,4
days,4
doing,4
today,4
straight,4
alicia,4
bad,4
songs,4
You,4
gomez,4
funny,4
first,4
cool,4
thanks,4
ca,4
trying,4
<,4
computer,4
into,4
It,4
lakers,4
--,4
ever,4
clinton,4
D,4
keys,4
phone,4
come,4
peace,3
court,3
sure,3
jobs,3
super,3
again,3
micheal,3
To,3
fan,3
show,3
yes,3
need,3
here,3
list,3
remember,3
could,3
awful,3
were,3
two,3
Nobel,3
fun,3
khloe,3
world,3
die,3
miss,3
dvd,3
reading,3
off,3
That,3
Do,3
She,3
fallon,3
way,3
less,3
President,3
gossip,3
360,3
4,3
says,3
bieber,3
e,3
least,3
broken,3
hot,3
then,3
old,3
under,3
movies,3
wants,3
pretty,3
people,3
d,3
turned,3
wish,3
nt,3
ago,3
why,3
going,3
minaj,3
`,3
daily,3
wait,3
through,3
jackson,3
wtf,3
*,3
hard,3
work,3
another,3
there,3
mean,3
Is,3
amazing,3
taylor,3
because,3
prize,3
see,3
There,3
biden,3
>,3
Now,3
steve,3
'll,3
better,3
last,3
hate,3
listening,3
kill,3
version,3
tech,3
let,3
read,3
woohoo,2
full,2
thought,2
+,2
moves,2
videos,2
timberlake,2
inspirational,2
matthews,2
Prize,2
See,2
person,2
Listening,2
sound,2
worse,2
said,2
penis,2
What,2
divorce,2
touch,2
On,2
year,2
Jenner,2
controller,2
online,2
ellen,2
city,2
move,2
NOT,2
y,2
dancing,2
fashion,2
great,2
head,2
ft,2
chick,2
nobel,2
books,2
revealed,2
gates,2
John,2
house,2
say,2
thank,2
completely,2
player,2
joke,2
watching,2
Lol,2
liking,2
them,2
having,2
judge,2
won,2
search,2
yesterday,2
plastic,2
apple,2
wan,2
makes,2
lots,2
feels,2
shakira,2
nicki,2
begins,2
Video,2
gay,2
also,2
since,2
Diego,2
tell,2
means,2
actually,2
rock,2
nation,2
surgery,2
blame,2
currently,2
Obama,2
feat,2
almost,2
experience,2
single,2
try,2
called,2
community,2
Telegraph,2
retarded,2
until,2
history,2
swank,2
shopping,2
n,2
o'neal,2
most,2
guy,2
school,2
Warblers,2
cancel,2
Criss,2
'd,2
England,2
hour,2
account,2
git,2
radar,2
soon,2
Band,2
Ugh,2
24,2
grew,2
Apple,2
degeneres,2
watched,2
omg,2
Peace,2
where,2
dead,2
some,2
pictures,2
speech,2
marriage,2
president,2
random,2
these,2
seems,2
myspace,2
ultimate,2
record,2
gave,2
meet,2
katy,2
yo,2
high,2
Youtube,2
Just,2
Adobe,2
swift,2
ass,2
Funny,2
Hates,2
grow,2
book,2
probably,2
wow,2
sounds,2
hilary,2
interview,2
remote,2
seen,2
office,2
advance,2
played,2
Where,2
agree,2
women,2
down,2
Darren,2
follow,2
concert,2
fit,2
A,2
those,2
coming,2
loved,2
ugh,2
something,2
stars,2
same,2
5,2
woke,2
started,2
Likes,2
Cup,2
ashton,2
World,2
came,2
perry,2
u,2
gon,2
post,2
nov,2
got,2
Get,2
over,2
film,2
Come,2
question,2
problem,2
dream,2
jt,2
stories,2
hell,2
New,2
father,2
shaquille,2
lui,2
Really,2
lucky,2
boy,2
debt,2
man,2
Democrat,2
gotten,2
1,2
kissed,2
nintendo,2
wrong,2
bought,2
heart,2
please,2
Guy,2
believe,2
call,2
Want,2
dad,2
forgot,2
fans,2
LOL,2
wonder,2
bill,2
nothing,2
every,2
star,2
suck,2
crime,2
baby,2
want,2
self,2
McCain,2
20,2
In,2
fix,2
jail,2
Afghanistan,2
dave,2
Thanks,2
kutcher,2
Glee,2
mad,2
``,2
thinks,2
ai,2
MY,2
used,2
anderson,2
long,2
Kris,2
bored,2
week,2
guys,2
sings,2
pc,2
~,2
God,2
Brings,1
orgasm,1
compatible,1
DMB,1
redeem,1
album,1
raiiney,1
Maybe,1
witty,1
Woo,1
next,1
times,1
miley,1
winking,1
TO,1
flow,1
style,1
Price,1
libya,1
theory,1
abduzeedo,1
gardners,1
riding,1
casting,1
WILL,1
Care,1
Biggest,1
Gray,1
moore,1
install,1
Northern,1
international,1
Slams,1
BE,1
UI,1
shot,1
checking,1
gains,1
markmorford,1
cox,1
wanting,1
Ireland,1
risque,1
unpatriotic,1
interesting,1
lego,1
console,1
tops,1
ron,1
MarkieAi,1
lights,1
b,1
process,1
homework,1
Waivers,1
received,1
never,1
hanged,1
girls,1
alternative,1
chaos,1
application,1
hd,1
vista,1
Richie,1
independent,1
paying,1
former,1
legality,1
men,1
Stanley,1
breaking,1
Group,1
honest,1
always,1
lay,1
BigJamaal,1
YouTube,1
His,1
hottest,1
enemy,1
melodyne,1
r,1
paste,1
Religion,1
ready,1
Lovely,1
Oh,1
aceas,1
sam,1
saw,1
seven,1
10,1
successfully,1
visits,1
bodog,1
animal,1
magic,1
relationship,1
babysit,1
blast,1
olo,1
chiefs,1
true,1
bath,1
Born,1
freak,1
bleahr,1
late,1
Soulmates,1
cheaper,1
upon,1
wears,1
user,1
misery,1
amo,1
Million,1
haggard,1
tear,1
WAY,1
Also,1
writing,1
Young,1
link,1
help,1
proud,1
lately,1
parents,1
woes,1
Centenar,1
window,1
reach,1
nasal,1
milkuk,1
HATE,1
felt,1
Style,1
Bieberfact,1
stretch,1
Fox,1
extension,1
reeling,1
japanese,1
rechargable,1
perhaps,1
promises,1
k,1
lamar,1
children,1
mama,1
figure,1
bloooood,1
battle,1
Who,1
C10music,1
lullaby,1
sanctity,1
pilot,1
gives,1
Chili,1
Abroad,1
borrow,1
Friday,1
letting,1
fuckaa,1
gps,1
pampering,1
publicity,1
mentioned,1
collaborate,1
itunes,1
computerized,1
life,1
Admits,1
Heard,1
1998,1
WANT,1
river,1
errors,1
weezyneed,1
2ndSource,1
hoosierbeergeek,1
threesome,1
musicmonday,1
went,1
debut,1
Kung,1
subscription,1
rumors,1
HEREEEE,1
lazy,1
showcase,1
novo,1
cracks,1
CNNFactCheck,1
properly,1
epicmickey,1
secret,1
Sonny,1
Please,1
burn,1
StatusLive,1
towards,1
Win,1
era,1
enthralling,1
Justin,1
cyrus,1
nose,1
Sa,1
george,1
SMH,1
dude,1
sit,1
mastermx,1
