word,count
.,222
!,122
",",111
the,98
:,73
i,69
to,66
and,58
a,58
-,55
is,51
I,47
'',44
',44
it,40
in,39
for,39
love,39
?,36
my,36
on,34
-RRB-,33
britney,33
like,32
you,31
spears,30
...,30
of,29
do,24
's,24
with,21
that,21
n't,20
m,20
but,19
me,18
✔,18
all,17
wii,17
this,17
have,17
-LRB-,17
good,14
she,14
google,14
by,13
ipod,13
was,13
we,13
as,12
out,12
obama,12
are,12
lady,11
up,11
;,11
so,11
potter,11
harry,11
song,10
get,10
an,10
xbox,10
just,10
at,10
her,10
they,10
think,10
not,10
3,10
wave,9
&,9
gaga,9
barack,9
now,9
if,8
lohan,8
time,8
na,8
The,8
am,8
make,7
had,7
more,7
madonna,7
day,7
jimmy,7
did,7
has,7
can,7
television,7
lindsay,7
new,7
pretty,7
too,7
about,7
awesome,7
psp,7
be,7
really,6
great,6
who,6
even,6
right,6
your,6
know,6
been,6
video,6
2,6
justin,6
kindle,6
best,6
go,6
back,6
miley,5
news,5
again,5
micheal,5
would,5
no,5
how,5
cyrus,5
his,5
/,5
when,5
what,5
President,5
ha,5
should,5
lol,5
You,5
swift,5
live,5
will,5
game,5
one,5
minaj,5
*,5
ever,5
or,5
taylor,5
7,5
D,5
music,5
want,5
phone,5
ve,5
jobs,4
other,4
RT,4
after,4
selena,4
band,4
yes,4
could,4
watching,4
them,4
from,4
nicki,4
-LSB-,4
actually,4
feat,4
friend,4
$,4
cute,4
sheen,4
fallon,4
set,4
windows,4
vail,4
4,4
very,4
days,4
some,4
much,4
gomez,4
cool,4
gag,4
fit,4
look,4
ca,4
<,4
jackson,4
charlie,4
he,4
got,4
its,4
over,4
because,4
s,4
steve,4
listening,4
How,4
~,4
maradona,3
palin,3
peace,3
moves,3
does,3
stuff,3
play,3
super,3
carter,3
-RSB-,3
|,3
show,3
need,3
musicmonday,3
=,3
don,3
remember,3
were,3
player,3
won,3
totally,3
feels,3
dvd,3
twitter,3
than,3
since,3
playing,3
reading,3
still,3
way,3
News,3
without,3
made,3
says,3
al,3
bieber,3
sarah,3
marriage,3
then,3
bad,3
john,3
Just,3
any,3
people,3
d,3
turned,3
thanks,3
wish,3
loved,3
daily,3
work,3
into,3
gon,3
someone,3
--,3
hell,3
amazing,3
boy,3
prize,3
see,3
'll,3
well,3
McCain,3
hate,3
epic,3
ipad,3
come,3
used,3
anderson,3
long,3
guys,3
So,2
woohoo,2
next,2
use,2
+,2
moore,2
timberlake,2
inspirational,2
shot,2
matthews,2
sure,2
person,2
Listening,2
movie,2
YouTube,2
What,2
saw,2
touch,2
Taliban,2
extension,2
king,2
ellen,2
Friday,2
city,2
here,2
dancing,2
list,2
My,2
woods,2
Justin,2
nobel,2
books,2
pop,2
John,2
Love,2
nicolas,2
Jesus,2
loving,2
Nobel,2
lover,2
fun,2
having,2
games,2
xd,2
apple,2
reform,2
Luz,2
lots,2
Plumb,2
shakira,2
iphone,2
country,2
nice,2
mtv,2
rock,2
top,2
biggest,2
almost,2
off,2
single,2
legend,2
text,2
shoes,2
're,2
shame,2
Warblers,2
Criss,2
'd,2
via,2
gossip,2
360,2
soon,2
Band,2
Colbert,2
soulja,2
degeneres,2
doing,2
e,2
replay,2
where,2
hot,2
pictures,2
Watching,2
Roots,2
before,2
straight,2
alicia,2
kids,2
food,2
president,2
random,2
Will,2
fall,2
seems,2
myspace,2
songs,2
ultimate,2
high,2
many,2
cooper,2
ass,2
Funny,2
fail,2
movies,2
book,2
gore,2
favorite,2
class,2
against,2
Stephen,2
sounds,2
told,2
sucks,2
honor,2
oh,2
100,2
played,2
ms,2
down,2
Darren,2
why,2
going,2
hope,2
follow,2
A,2
speak,2
downloaded,2
bus,2
something,2
wait,2
computer,2
same,2
woke,2
their,2
car,2
lovato,2
cage,2
another,2
u,2
there,2
It,2
Come,2
special,2
problem,2
real,2
Voice,2
demi,2
healthcare,2
stories,2
fuck,2
damn,2
nook,2
lucky,2
perfect,2
kissed,2
nintendo,2
keys,2
please,2
Demi,2
Murphy,2
Want,2
forgot,2
>,2
Now,2
money,2
features,2
break,2
green,2
crime,2
looks,2
tiger,2
o,2
In,2
jail,2
dave,2
kill,2
marketing,2
tech,2
Glee,2
They,2
yeah,2
MY,2
ds,2
bored,2
let,2
read,2
buffer,1
adobe,1
Brings,1
orgasm,1
DMB,1
redeem,1
tiffany,1
album,1
raiiney,1
Maybe,1
witty,1
Woo,1
1988,1
hero,1
Price,1
TO,1
index,1
abduzeedo,1
Cowboys,1
Pretty,1
JA,1
Larry,1
court,1
los,1
riding,1
casting,1
Gray,1
videos,1
low,1
Honest,1
install,1
international,1
actual,1
microsoft,1
staronline,1
BE,1
ashley,1
hambling242,1
checking,1
nowlistening,1
Prize,1
pitched,1
Dirty,1
Hair,1
cox,1
See,1
risque,1
Ask,1
console,1
lights,1
process,1
homework,1
never,1
spent,1
sorting,1
spencer,1
vista,1
application,1
chaos,1
weigh,1
artist,1
independent,1
former,1
course,1
men,1
strokes,1
developer,1
breaking,1
zee,1
fu,1
always,1
said,1
onn,1
admire,1
blacksn0w,1
His,1
hottest,1
paste,1
charts,1
Oh,1
seven,1
happen,1
10,1
successfully,1
animal,1
magic,1
babysit,1
olo,1
chiefs,1
true,1
premios,1
jailbroken,1
bleahr,1
To,1
