word,count
.,218
!,92
the,84
",",81
:,68
i,65
a,52
to,51
is,46
-,43
'',42
and,42
',42
I,37
...,33
for,32
like,32
in,31
?,29
it,29
on,27
's,26
that,23
of,22
my,22
britney,22
you,21
spears,20
lohan,19
lindsay,19
love,18
n't,17
me,17
-RRB-,17
do,16
at,16
just,15
but,15
-LRB-,15
with,14
was,14
this,13
have,13
she,12
all,12
obama,12
m,12
google,12
are,11
if,10
lady,10
so,10
has,10
new,10
about,10
they,10
more,9
as,9
wave,9
jimmy,9
even,9
The,9
&,9
good,8
an,8
up,8
will,8
gaga,8
wii,8
be,8
palin,7
song,7
by,7
get,7
|,7
out,7
can,7
sarah,7
✔,7
ipod,7
one,7
look,7
her,7
*,7
he,7
barack,7
not,7
now,7
-RSB-,6
would,6
his,6
nicolas,6
from,6
-LSB-,6
what,6
know,6
potter,6
been,6
made,6
television,6
very,6
harry,6
game,6
too,6
cage,6
think,6
back,6
ve,6
madonna,5
no,5
/,5
xbox,5
iphone,5
when,5
than,5
did,5
windows,5
President,5
much,5
bad,5
ca,5
minaj,5
7,5
see,5
best,5
3,5
psp,5
maradona,4
miley,4
make,4
jobs,4
RT,4
show,4
here,4
great,4
how,4
cyrus,4
nicki,4
time,4
sheen,4
fallon,4
News,4
set,4
your,4
without,4
less,4
vail,4
video,4
ha,4
says,4
doing,4
today,4
You,4
funny,4
pretty,4
people,4
thanks,4
kindle,4
charlie,4
its,4
real,4
or,4
damn,4
clinton,4
music,4
steve,4
we,4
ipad,4
go,4
really,3
had,3
news,3
does,3
stuff,3
What,3
carter,3
To,3
selena,3
;,3
yes,3
la,3
=,3
who,3
Nobel,3
fun,3
hillary,3
since,3
right,3
girl,3
OMG,3
lol,3
some,3
john,3
gomez,3
swift,3
cool,3
d,3
sucks,3
gag,3
wish,3
women,3
happy,3
going,3
<,3
daily,3
came,3
another,3
target,3
It,3
shit,3
lakers,3
--,3
fuck,3
Is,3
taylor,3
s,3
Now,3
am,3
phone,3
face,3
kill,3
How,3
week,3
~,3
peace,2
moves,2
inspirational,2
Prize,2
matthews,2
See,2
sure,2
play,2
sound,2
movie,2
worse,2
always,2
penis,2
again,2
late,2
On,2
Taliban,2
Who,2
Friday,2
need,2
NOT,2
y,2
My,2
head,2
remember,2
could,2
awful,2
day,2
house,2
thank,2
though,2
completely,2
two,2
keep,2
plastic,2
apple,2
wan,2
makes,2
Plumb,2
miss,2
begins,2
Video,2
twitter,2
nice,2
mtv,2
looking,2
become,2
Diego,2
playing,2
This,2
surgery,2
reading,2
blame,2
feat,2
friend,2
almost,2
off,2
try,2
That,2
called,2
Do,2
Telegraph,2
bitch,2
She,2
're,2
still,2
shopping,2
o'neal,2
Warblers,2
cancel,2
Criss,2
na,2
England,2
gossip,2
account,2
git,2
should,2
Band,2
Ugh,2
Apple,2
Colbert,2
e,2
least,2
Peace,2
night,2
pictures,2
speech,2
marriage,2
straight,2
alicia,2
kids,2
president,2
theme,2
songs,2
ultimate,2
old,2
yo,2
katy,2
high,2
cut,2
first,2
Hates,2
under,2
movies,2
any,2
live,2
probably,2
favorite,2
against,2
Stephen,2
whose,2
played,2
agree,2
Darren,2
hope,2
follow,2
concert,2
A,2
trying,2
`,2
something,2
5,2
same,2
wtf,2
woke,2
started,2
Likes,2
awesome,2
hard,2
ashton,2
mother,2
perry,2
fucking,2
someone,2
red,2
Come,2
problem,2
dream,2
ever,2
stories,2
New,2
shaquille,2
beat,2
lui,2
prize,2
gotten,2
D,2
Sanctuary,2
deal,2
keys,2
Demi,2
Want,2
dad,2
wonder,2
bill,2
well,2
star,2
features,2
suck,2
looks,2
20,2
hate,2
In,2
hear,2
jail,2
dave,2
kutcher,2
tech,2
Glee,2
little,2
anderson,2
popular,2
guys,2
let,2
Brings,1
So,1
DMB,1
woohoo,1
redeem,1
album,1
full,1
Maybe,1
next,1
wi,1
flow,1
times,1
TO,1
Price,1
style,1
words,1
theory,1
images,1
Pretty,1
gardners,1
court,1
los,1
riding,1
WILL,1
thought,1
Biggest,1
videos,1
install,1
