word,count
.,305
!,168
",",132
the,123
:,93
a,86
to,83
i,78
is,77
and,74
'',71
I,65
-,64
like,52
...,52
',51
in,50
it,50
?,49
for,48
's,48
you,42
of,39
on,37
my,37
britney,37
that,37
love,36
spears,34
n't,31
-RRB-,31
do,29
all,26
with,25
lindsay,24
but,24
she,23
me,23
her,23
as,22
lohan,22
m,19
-LRB-,19
are,19
has,18
at,18
obama,18
✔,18
this,18
have,18
be,18
lady,17
what,17
even,17
an,16
just,16
was,16
if,15
they,15
gaga,14
about,14
not,14
google,14
good,13
new,13
wii,13
3,13
song,12
up,12
so,12
out,12
can,12
think,12
by,11
get,11
how,11
The,11
one,11
he,11
we,11
madonna,10
his,10
jimmy,10
potter,10
harry,10
&,10
ipod,10
real,10
now,10
more,9
no,9
wave,9
xbox,9
na,9
will,9
look,9
am,9
back,9
palin,8
windows,8
ha,8
2,8
sarah,8
bad,8
too,8
or,8
damn,8
ipad,8
really,7
;,7
than,7
did,7
know,7
President,7
television,7
very,7
lol,7
any,7
pretty,7
game,7
kindle,7
ca,7
fucking,7
its,7
lakers,7
7,7
psp,7
make,6
had,6
does,6
play,6
other,6
micheal,6
RT,6
selena,6
would,6
here,6
great,6
My,6
who,6
nicolas,6
/,6
twitter,6
kardashian,6
time,6
your,6
girl,6
video,6
made,6
some,6
gomez,6
wants,6
live,6
people,6
sucks,6
awesome,6
cage,6
into,6
barack,6
ever,6
fuck,6
clinton,6
best,6
ve,6
So,5
miley,5
again,5
carter,5
need,5
cyrus,5
could,5
day,5
were,5
hillary,5
iphone,5
when,5
actually,5
She,5
News,5
been,5
4,5
much,5
straight,5
then,5
justin,5
going,5
<,5
minaj,5
jackson,5
*,5
because,5
prize,5
see,5
D,5
music,5
s,5
hate,5
let,5
nude,4
news,4
jobs,4
|,4
show,4
band,4
=,4
list,4
don,4
Lol,4
khloe,4
from,4
apple,4
nicki,4
playing,4
feat,4
friend,4
sheen,4
bitch,4
fallon,4
're,4
swank,4
way,4
without,4
less,4
vail,4
says,4
should,4
Apple,4
today,4
alicia,4
You,4
john,4
first,4
hilary,4
gag,4
thanks,4
happy,4
fit,4
charlie,4
hard,4
mean,4
over,4
--,4
amazing,4
taylor,4
There,4
keys,4
wonder,4
Now,4
steve,4
better,4
phone,4
face,4
go,4
They,4
come,4
week,4
guys,4
~,4
peace,3
moves,3
moore,3
sure,3
black,3
sound,3
worse,3
always,3
To,3
yes,3
la,3
y,3
rumors,3
nobel,3
george,3
books,3
awful,3
order,3
two,3
fun,3
bush,3
die,3
wan,3
totally,3
feels,3
shakira,3
miss,3
looking,3
Thank,3
$,3
cute,3
That,3
Do,3
right,3
still,3
set,3
school,3
'd,3
days,3
al,3
doing,3
omg,3
hot,3
must,3
before,3
president,3
these,3
yo,3
cooper,3
swift,3
movies,3
book,3
cool,3
against,3
wow,3
d,3
nt,3
follow,3
A,3
trying,3
only,3
loved,3
5,3
singing,3
Fuck,3
mandy,3
another,3
there,3
post,3
got,3
someone,3
shit,3
And,3
Is,3
Really,3
okay,3
nintendo,3
wrong,3
believe,3
dad,3
biden,3
>,3
well,3
suck,3
looks,3
In,3
listening,3
