word,count
.,335
the,148
!,145
",",136
:,115
a,98
to,97
and,87
-,85
'',77
is,77
i,76
I,64
',60
...,60
in,59
like,59
?,58
on,51
it,49
's,49
of,48
for,47
my,44
that,43
you,42
britney,38
spears,35
-RRB-,34
with,33
do,32
n't,32
lindsay,30
lohan,29
me,28
was,25
but,25
love,24
obama,24
all,23
be,22
she,21
has,21
at,21
they,21
-LRB-,21
are,21
as,20
just,19
her,19
get,17
even,17
wii,17
this,17
not,17
good,16
what,16
out,16
harry,16
m,16
about,16
he,16
by,15
potter,15
ipod,15
so,14
can,14
have,14
more,13
an,13
up,13
madonna,13
we,13
google,13
lady,12
his,12
xbox,12
think,12
if,11
from,11
jimmy,11
know,11
ha,11
one,11
barack,11
now,11
3,11
palin,10
make,10
would,10
how,10
did,10
your,10
sarah,10
The,10
new,10
or,10
windows,9
na,9
been,9
lol,9
will,9
game,9
&,9
gaga,9
kindle,9
look,9
fucking,9
clinton,9
7,9
really,8
had,8
song,8
no,8
who,8
nicolas,8
wave,8
hillary,8
iphone,8
-LSB-,8
than,8
television,8
some,8
bad,8
cage,8
lakers,8
real,8
ve,8
jobs,7
-RSB-,7
|,7
;,7
/,7
twitter,7
right,7
2,7
✔,7
any,7
live,7
pretty,7
people,7
ca,7
got,7
see,7
s,7
steve,7
go,7
news,6
play,6
don,6
day,6
when,6
kardashian,6
time,6
News,6
video,6
wants,6
sucks,6
gag,6
It,6
damn,6
music,6
am,6
ipad,6
let,6
So,5
maradona,5
videos,5
does,5
again,5
carter,5
micheal,5
RT,5
after,5
My,5
watching,5
bitch,5
She,5
girl,5
President,5
made,5
very,5
should,5
today,5
straight,5
alicia,5
john,5
funny,5
first,5
cool,5
computer,5
jackson,5
*,5
its,5
shit,5
fuck,5
because,5
prize,5
keys,5
Now,5
psp,5
back,5
How,5
peace,4
nude,4
moore,4
sure,4
movie,4
super,4
always,4
other,4
need,4
=,4
here,4
could,4
were,4
fun,4
khloe,4
playing,4
reading,4
friend,4
cute,4
sheen,4
Do,4
fallon,4
swank,4
without,4
less,4
vail,4
'd,4
Apple,4
days,4
doing,4
where,4
hot,4
much,4
justin,4
ass,4
hilary,4
happy,4
why,4
going,4
trying,4
<,4
minaj,4
through,4
charlie,4
hard,4
into,4
there,4
mean,4
over,4
someone,4
ever,4
Is,4
There,4
D,4
wrong,4
dad,4
wonder,4
'll,4
best,4
want,4
better,4
last,4
hate,4
version,4
week,4
read,4
woohoo,3
miley,3
court,3
thought,3
shot,3
black,3
sound,3
worse,3
said,3
What,3
To,3
selena,3
fan,3
show,3
year,3
la,3
y,3
rumors,3
list,3
head,3
cyrus,3
nobel,3
george,3
awful,3
say,3
thank,3
order,3
completely,3
player,3
two,3
world,3
apple,3
bush,3
die,3
makes,3
lots,3
shakira,3
miss,3
nicki,3
dvd,3
This,3
blame,3
top,3
feat,3
off,3
That,3
legend,3
still,3
way,3
most,3
gossip,3
e,3
replay,3
least,3
dead,3
pictures,3
must,3
marriage,3
then,3
these,3
old,3
yo,3
You,3
gomez,3
Just,3
fail,3
under,3
book,3
probably,3
wow,3
against,3
d,3
too,3
ago,3
women,3
follow,3
For,3
only,3
those,3
ta,3
daily,3
something,3
5,3
same,3
wtf,3
woke,3
singing,3
their,3
Fuck,3
mandy,3
came,3
work,3
another,3
gon,3
target,3
post,3
sex,3
--,3
hell,3
And,3
father,3
boy,3
okay,3
nintendo,3
biden,3
LOL,3
bill,3
well,3
baby,3
McCain,3
In,3
epic,3
phone,3
morning,3
face,3
tech,3
``,3
thinks,3
come,3
little,3
long,3
popular,3
myself,2
full,2
words,2
moves,2
+,2
timberlake,2
inspirational,2
stuff,2
vista,2
application,2
penis,2
His,2
divorce,2
saw,2
touch,2
writing,2
help,2
On,2
HATE,2
w,2
Fox,2
Jenner,2
controller,2
mario,2
band,2
online,2
yes,2
ellen,2
move,2
NOT,2
life,2
musicmonday,2
dancing,2
great,2
remember,2
chick,2
books,2
revealed,2
gates,2
nick,2
John,2
kim,2
house,2
faces,2
Jesus,2
though,2
S&M,2
joke,2
Lol,2
Nobel,2
Lady,2
lmao,2
keep,2
them,2
Check,2
room,2
judge,2
Kobe,2
search,2
won,2
restraining,2
games,2
yesterday,2
picture,2
1st,2
xd,2
plastic,2
facebook,2
Luz,2
wan,2
Tools,2
totally,2
feels,2
smh,2
begins,2
russell,2
Video,2
easier,2
mini,2
gay,2
looking,2
become,2
Diego,2
tell,2
job,2
means,2
Thank,2
actually,2
nation,2
surgery,2
plan,2
currently,2
Survey,2
Obama,2
biggest,2
Against,2
hilton,2
joe,2
NBA,2
lack,2
try,2
called,2
everyone,2
US,2
Telegraph,2
retarded,2
art,2
until,2
vs,2
history,2
text,2
perez,2
shoes,2
're,2
us,2
shopping,2
n,2
set,2
o'neal,2
guy,2
school,2
Warblers,2
cancel,2
ungaro,2
Criss,2
England,2
Nice,2
OMG,2
360,2
git,2
radar,2
Bird,2
soon,2
says,2
ryan,2
anything,2
latest,2
degeneres,2
smile,2
omg,2
Peace,2
broken,2
Watching,2
Roots,2
before,2
speech,2
kids,2
president,2
random,2
Will,2
update,2
seems,2
myspace,2
gave,2
songs,2
ultimate,2
finally,2
katy,2
high,2
THE,2
cooper,2
Adobe,2
end,2
cut,2
Hates,2
bit,2
grow,2
basketball,2
sounds,2
told,2
remote,2
whose,2
seen,2
thanks,2
office,2
advance,2
played,2
Where,2
nt,2
down,2
Darren,2
fit,2
A,2
coming,2
He,2
bus,2
`,2
fresh,2
loved,2
ugh,2
stars,2
wait,2
started,2
car,2
lovato,2
Likes,2
awesome,2
Cup,2
seacrest,2
World,2
contact,2
perry,2
menu,2
questions,2
martha,2
Get,2
open,2
red,2
film,2
Come,2
special,2
question,2
problem,2
dream,2
Voice,2
demi,2
jt,2
stories,2
AND,2
New,2
shaquille,2
already,2
lui,2
goddamn,2
Really,2
amazing,2
taylor,2
debt,2
stewart,2
man,2
Democrat,2
mccain,2
gotten,2
1,2
Sanctuary,2
deal,2
heart,2
Guy,2
believe,2
>,2
fans,2
cannon,2
nothing,2
every,2
star,2
break,2
suck,2
crime,2
looks,2
self,2
stuck,2
fix,2
jail,2
being,2
ill,2
Afghanistan,2
brand,2
Thanks,2
fake,2
cry,2
invite,2
Beck,2
Glee,2
mad,2
They,2
ai,2
used,2
anderson,2
ds,2
Kris,2
nikki,2
sings,2
~,2
pc,2
God,2
Magnificent,1
newspapers,1
compatible,1
Brings,1
Waitrose,1
adobe,1
redeem,1
tiffany,1
album,1
raiiney,1
Maybe,1
witty,1
next,1
wi,1
Woo,1
1988,1
flow,1
hero,1
times,1
Price,1
winking,1
Wackness,1
style,1
libya,1
theory,1
Cowboys,1
images,1
gardners,1
Larry,1
use,1
WILL,1
Care,1
Biggest,1
low,1
Honest,1
JOE,1
Northern,1
ad,1
international,1
DevinEbanks3,1
microsoft,1
weezy,1
Slams,1
yodeling,1
UI,1
ars,1
gains,1
nowlistening,1
Prize,1
pitched,1
markmorford,1
Hair,1
cox,1
wanting,1
Ireland,1
See,1
REPUBLICAN,1
Ask,1
unpatriotic,1
lego,1
console,1
interesting,1
Caged,1
tops,1
ron,1
helping,1
MarkieAi,1
Khloe,1
b,1
Buder,1
process,1
homework,1
Waivers,1
celeb,1
never,1
spent,1
person,1
hanged,1
sorting,1
bike,1
girls,1
Listening,1
alternative,1
spencer,1
hd,1
chaos,1
accent,1
Richie,1
magazine,1
weigh,1
independent,1
paying,1
former,1
legality,1
course,1
Stanley,1
developer,1
loud,1
feud,1
breaking,1
Group,1
zee,1
appreciate,1
lay,1
between,1
BigJamaal,1
revelation,1
YouTube,1
onn,1
admire,1
blacksn0w,1
hottest,1
enemy,1
melodyne,1
Religion,1
strobist,1
paste,1
charts,1
aceas,1
Lovely,1
Oh,1
sam,1
ready,1
10,1
visits,1
bodog,1
magic,1
relationship,1
O,1
Lloyd,1
babysit,1
Plastic,1
blast,1
chiefs,1
true,1
bath,1
Born,1
freak,1
quizes,1
jailbroken,1
bleahr,1
haggard,1
Soulmates,1
cheaper,1
late,1
upon,1
wears,1
misery,1
amo,1
tear,1
boehner,1
Million,1
Also,1
Young,1
link,1
lately,1
woes,1
Centenar,1
Al,1
window,1
3-point,1
nasal,1
reach,1
milkuk,1
felt,1
reports,1
stretch,1
extension,1
reeling,1
japanese,1
rechargable,1
perhaps,1
promises,1
k,1
lamar,1
liquor,1
reasons,1
