word,count
.,260
!,141
",",120
the,110
:,86
to,79
'',75
a,72
and,70
-,66
is,65
I,57
i,57
like,49
in,47
...,47
',46
's,44
?,42
for,39
it,38
on,35
that,35
you,34
of,34
britney,34
spears,33
my,32
n't,30
-RRB-,29
with,26
me,24
do,22
obama,22
her,22
she,21
lindsay,21
was,21
lohan,20
love,20
all,19
be,19
as,18
just,17
-LRB-,17
by,16
has,16
at,16
they,16
but,15
not,15
if,14
what,14
are,14
get,13
can,13
know,13
harry,13
good,12
more,12
his,12
so,12
even,12
out,12
potter,12
this,12
think,12
3,12
palin,11
lady,11
from,11
jimmy,11
sarah,11
&,11
m,11
one,11
about,11
he,11
up,10
madonna,10
The,10
ipod,10
we,10
would,9
how,9
xbox,9
windows,9
bad,9
new,9
look,9
fucking,9
barack,9
real,9
or,9
7,9
google,9
did,8
2,8
wii,8
make,7
song,7
an,7
|,7
;,7
no,7
than,7
video,7
ha,7
✔,7
sucks,7
gaga,7
music,7
have,7
now,7
ipad,7
ve,7
really,6
play,6
don,6
nicolas,6
kardashian,6
time,6
right,6
your,6
lol,6
alicia,6
people,6
will,6
game,6
kindle,6
cage,6
damn,6
keys,6
am,6
hate,6
let,6
videos,5
moore,5
does,5
jobs,5
carter,5
RT,5
My,5
were,5
hillary,5
iphone,5
twitter,5
when,5
girl,5
been,5
made,5
television,5
some,5
any,5
live,5
pretty,5
gag,5
minaj,5
got,5
lakers,5
taylor,5
clinton,5
prize,5
steve,5
face,5
So,4
maradona,4
peace,4
nude,4
news,4
always,4
micheal,4
after,4
need,4
who,4
wave,4
watching,4
khloe,4
nicki,4
-LSB-,4
actually,4
Do,4
bitch,4
She,4
fallon,4
less,4
President,4
vail,4
na,4
4,4
Apple,4
doing,4
swift,4
funny,4
ass,4
wants,4
too,4
going,4
trying,4
<,4
through,4
computer,4
same,4
jackson,4
*,4
hard,4
mandy,4
into,4
mean,4
over,4
someone,4
It,4
shit,4
ever,4
fuck,4
see,4
s,4
Now,4
last,4
back,4
week,4
read,4
court,3
+,3
thought,3
had,3
sure,3
sound,3
movie,3
worse,3
other,3
-RSB-,3
To,3
show,3
year,3
la,3
=,3
y,3
could,3
awful,3
day,3
order,3
two,3
/,3
Nobel,3
world,3
lots,3
feels,3
miss,3
Video,3
dvd,3
since,3
playing,3
Obama,3
friend,3
That,3
're,3
still,3
News,3
without,3
OMG,3
gossip,3
very,3
should,3
days,3
least,3
hot,3
must,3
much,3
today,3
marriage,3
then,3
these,3
justin,3
seems,3
songs,3
old,3
john,3
yo,3
You,3
Just,3
book,3
cool,3
wish,3
nt,3
ago,3
women,3
happy,3
why,3
follow,3
For,3
ca,3
loved,3
ta,3
daily,3
wait,3
woke,3
their,3
there,3
its,3
And,3
Is,3
amazing,3
because,3
boy,3
There,3
nintendo,3
wrong,3
dad,3
biden,3
>,3
wonder,3
'll,3
best,3
better,3
psp,3
version,3
tech,3
How,3
``,3
thinks,3
come,3
long,3
miley,2
words,2
moves,2
international,2
timberlake,2
microsoft,2
inspirational,2
See,2
stuff,2
vista,2
black,2
super,2
said,2
What,2
again,2
His,2
divorce,2
10,2
true,2
touch,2
selena,2
fan,2
writing,2
help,2
Fox,2
Jenner,2
children,2
mario,2
yes,2
move,2
NOT,2
life,2
here,2
dancing,2
rumors,2
list,2
great,2
head,2
deserves,2
cyrus,2
chick,2
books,2
dude,2
John,2
kim,2
thank,2
Jesus,2
though,2
completely,2
player,2
S&M,2
Lol,2
keep,2
Kobe,2
search,2
point,2
restraining,2
yesterday,2
plastic,2
apple,2
facebook,2
die,2
Luz,2
