word,count
.,137
!,107
",",62
the,47
'',41
to,40
:,39
i,39
a,37
I,33
and,33
-,32
is,31
...,28
it,24
like,21
britney,21
in,20
',20
for,20
?,19
my,19
spears,19
's,18
n't,17
you,15
love,15
on,15
that,15
of,14
with,14
all,13
at,12
lindsay,12
me,12
just,12
her,11
if,10
-RRB-,10
do,10
by,10
new,10
was,10
lohan,10
but,10
-LRB-,10
google,9
are,9
be,9
The,8
as,8
&,8
m,8
they,8
fucking,8
she,8
think,8
3,8
obama,7
✔,7
not,7
have,7
we,7
palin,6
song,6
sarah,6
lady,6
good,6
up,6
gaga,6
one,6
no,6
how,6
or,6
out,6
has,6
know,6
2,6
alicia,5
get,5
would,5
will,5
game,5
this,5
xbox,5
so,5
twitter,5
what,5
keys,5
hate,5
made,5
ha,5
really,4
an,4
RT,4
swift,4
;,4
madonna,4
people,4
too,4
look,4
nicolas,4
wave,4
about,4
from,4
he,4
cage,4
its,4
when,4
damn,4
taylor,4
playing,4
did,4
now,4
4,4
ve,4
So,3
miley,3
hot,3
must,3
harry,3
more,3
jobs,3
bad,3
justin,3
seems,3
funny,3
|,3
wants,3
pretty,3
d,3
sucks,3
wish,3
cyrus,3
A,3
awful,3
<,3
wii,3
minaj,3
khloe,3
barack,3
lakers,3
iphone,3
Video,3
-LSB-,3
amazing,3
7,3
actually,3
blame,3
D,3
even,3
That,3
music,3
steve,3
shame,3
potter,3
face,3
been,3
video,3
kill,3
OMG,3
psp,3
television,3
back,3
How,3
very,3
days,2
doing,2
make,2
much,2
had,2
See,2
straight,2
then,2
application,2
theme,2
black,2
sound,2
movie,2
fall,2
What,2
myspace,2
songs,2
-RSB-,2
You,2
Youtube,2
gomez,2
Just,2
true,2
first,2
To,2
selena,2
On,2
show,2
movies,2
year,2
any,2
cool,2
live,2
Jenner,2
controller,2
interview,2
remote,2
honor,2
ipod,2
gag,2
turned,2
thanks,2
=,2
here,2
y,2
played,2
nt,2
women,2
kindle,2
happy,2
who,2
ca,2
trying,2
For,2
his,2
loved,2
were,2
thank,2
order,2
wait,2
Jesus,2
same,2
*,2
woke,2
started,2
two,2
charlie,2
Nobel,2
war,2
restraining,2
hard,2
ashton,2
came,2
plastic,2
u,2
into,2
facebook,2
Luz,2
got,2
Tools,2
someone,2
It,2
Come,2
shit,2
feels,2
miss,2
nicki,2
begins,2
dream,2
russell,2
real,2
hillary,2
ever,2
country,2
jimmy,2
shaquille,2
Is,2
looking,2
since,2
Really,2
clinton,2
prize,2
okay,2
see,2
surgery,2
kardashian,2
Sanctuary,2
feat,2
single,2
time,2
sheen,2
call,2
Do,2
Murphy,2
bitch,2
forgot,2
biden,2
until,2
wonder,2
shoes,2
best,2
're,2
way,2
can,2
shopping,2
set,2
o'neal,2
want,2
your,2
windows,2
most,2
less,2
girl,2
ipad,2
go,2
brand,2
kutcher,2
``,2
little,2
MY,2
used,2
Kris,2
lol,2
Ugh,2
guys,2
Apple,2
newspapers,1
Brings,1
Tour,1
woohoo,1
tiffany,1
asking,1
al,1
cartoons,1
Michele,1
intelligent,1
peace,1
Woo,1
accounts,1
flow,1
TO,1
Call,1
words,1
watched,1
libya,1
smile,1
abduzeedo,1
gardners,1
JA,1
KINGS,1
Max,1
los,1
casting,1
WILL,1
least,1
Gray,1
deserved,1
omg,1
videos,1
moore,1
sweaty,1
row,1
install,1
Peace,1
stunt,1
international,1
ad,1
broken,1
timberlake,1
where,1
microsoft,1
toddramsey,1
alert,1
Slams,1
night,1
UI,1
BE,1
pictures,1
Eddie,1
West,1
FRIEND,1
inspirational,1
checking,1
Francisco,1
today,1
Prize,1
Hair,1
satisfying,1
does,1
No,1
risque,1
unpatriotic,1
sure,1
interesting,1
Caged,1
allowed,1
aniston,1
Censoring,1
helping,1
lights,1
speech,1
b,1
process,1
marriage,1
ROCK,1
blazing,1
excited,1
received,1
known,1
Mac,1
hooking,1
pm,1
hanged,1
boice,1
Listening,1
play,1
alternative,1
chaos,1
wescky,1
random,1
artist,1
tennis,1
Bachmann,1
british,1
But,1
legality,1
feel,1
strokes,1
Stanley,1
these,1
loud,1
error,1
pulled,1
laker,1
worse,1
always,1
slightly,1
other,1
BigJamaal,1
penis,1
onn,1
hand,1
Rogen,1
receive,1
again,1
carter,1
His,1
log,1
melodyne,1
virile,1
Religion,1
paste,1
gave,1
feed,1
Oh,1
record,1
old,1
seven,1
lovelyasadove,1
yo,1
john,1
high,1
visits,1
records,1
many,1
yg,1
animal,1
trout,1
relationship,1
Lloyd,1
babysit,1
parks,1
touch,1
bath,1
Adobe,1
White,1
Happ,1
premios,1
end,1
wet,1
quizes,1
haggard,1
upon,1
jailbait,1
boehner,1
tear,1
cc,1
WAY,1
writing,1
Young,1
link,1
help,1
waypoint,1
buying,1
holy,1
whatever,1
him,1
reckoned,1
nasal,1
milkuk,1
bit,1
basketball,1
invites,1
gore,1
interviewer,1
reeling,1
adobemax,1
atop,1
probably,1
favorite,1
sang,1
Yikes,1
lamar,1
against,1
children,1
sounds,1
hilary,1
online,1
figure,1
bloooood,1
lullaby,1
yes,1
Madge,1
america,1
Romania,1
LIFE,1
city,1
letting,1
fuckaa,1
need,1
Valentin,1
genocide,1
whose,1
publicity,1
move,1
collaborate,1
devilworshiper,1
stooopid,1
lot,1
itunes,1
computerized,1
heavenly,1
seen,1
Admits,1
1998,1
WANT,1
Katy,1
yaah,1
weezyneed,1
oh,1
threesome,1
MAKE,1
musicmonday,1
definitely,1
debut,1
waka,1
office,1
advance,1
mouth,1
100,1
dancing,1
hug,1
wakeboarding,1
HIM,1
:|,1
HEREEEE,1
Where,1
Magical,1
lazy,1
fashion,1
playoff,1
great,1
kust,1
ago,1
agree,1
lenny,1
ms,1
Gardening,1
t_t,1
down,1
My,1
MRice007,1
Nightly,1
blews,1
McChrystal,1
corrects,1
Duet,1
head,1
Mmmm,1
don,1
deserves,1
remember,1
going,1
chick,1
ft,1
sorry,1
serena,1
arizona,1
anyone,1
feminism,1
mess,1
Archbishop,1
keyboard,1
voice,1
dude,1
sit,1
gangbang,1
mastermx,1
day,1
Instapaper,1
gorgeous,1
pop,1
gets,1
toyboy,1
flash,1
tablo,1
speak,1
sunk,1
only,1
those,1
hated,1
downloaded,1
eloquent,1
incubus,1
third,1
Look,1
Easton,1
house,1
department,1
say,1
dengerin,1
spectrum,1
creates,1
buy,1
Even,1
ta,1
toxic,1
ugh,1
past,1
LETS,1
trash,1
Here,1
Ay,1
completely,1
elections,1
Future,1
through,1
talk,1
S&M,1
5,1
idol,1
haters,1
watching,1
wtf,1
admitted,1
glad,1
LAPTOP,1
WOULD,1
Man,1
motley,1
Out,1
singing,1
Swaps,1
YOUR,1
liking,1
loving,1
GET,1
Sounds,1
supposed,1
RIGHT,1
Adams,1
blur,1
lover,1
latin,1
laptop,1
freeze,1
unit,1
their,1
10/14,1
keep,1
forum,1
Human,1
host,1
sia,1
buckupshow,1
Jackets,1
Racist,1
crap,1
hollywood,1
lovato,1
BEST,1
epascarello,1
download,1
badd_liqhtskin,1
having,1
Talented,1
action,1
beats,1
We,1
quotes,1
awesome,1
won,1
search,1
OWN,1
point,1
lizgannes,1
mandy,1
seacrest,1
GO,1
bugger,1
forces,1
♥,1
Me,1
nuanced,1
GAGA,1
click4,1
worked,1
world,1
mother,1
Seth,1
james,1
Prince,1
labor,1
Best,1
reason,1
cd,1
Whatever,1
House,1
jelena,1
WITH,1
apple,1
avatar,1
questions,1
Unthinkable,1
change,1
there,1
strong,1
target,1
post,1
nov,1
wan,1
dynamic,1
Keyshia,1
exposition,1
ga,1
Get,1
over,1
FrameMaker,1
drivers,1
kall,1
Watson,1
lousy,1
everything,1
PLEASE,1
19,1
Myspace,1
red,1
lots,1
sex,1
stupid,1
Gorgeous,1
installed,1
question,1
Beast,1
putting,1
problem,1
merits,1
smh,1
--,1
eh,1
genius,1
kinda,1
Jamie,1
Kanye,1
iPad,1
Voice,1
Bret,1
demi,1
scholarly,1
quit,1
welcome,1
Us,1
Photo,1
amy,1
months,1
mini,1
ugly,1
fuck,1
nahh,1
TTLG,1
Although,1
electronics,1
priceless,1
pod,1
New,1
3rd,1
photos,1
actor,1
franco,1
furious,1
Acting,1
father,1
which,1
a7x,1
beat,1
series,1
god,1
Mcgavin,1
including,1
nice,1
own,1
stance,1
Whether,1
lagu,1
mtv,1
wh,1
flock,1
also,1
halo,1
opinion,1
become,1
udh,1
employment,1
talked,1
tell,1
whips,1
because,1
Great,1
