word,count
.,318
!,161
",",137
the,126
to,93
:,93
a,91
i,90
and,84
is,82
-,77
'',77
I,66
',66
like,57
...,56
?,54
for,48
in,47
britney,46
on,44
love,43
it,42
spears,42
you,41
of,40
's,39
-RRB-,36
my,36
that,35
n't,32
with,28
she,25
all,25
lindsay,25
do,24
lohan,23
her,23
but,23
this,22
me,20
m,20
-LRB-,20
as,19
obama,19
be,19
just,18
was,17
have,17
are,17
good,16
so,16
at,16
3,16
by,15
an,15
what,15
potter,15
harry,15
lady,14
has,14
new,14
they,14
we,14
google,14
song,13
even,13
out,13
The,13
&,13
now,13
if,12
up,12
jimmy,12
gaga,12
wii,12
about,12
think,12
how,11
his,11
xbox,11
know,11
✔,11
ipod,11
he,11
real,11
not,11
more,10
get,10
;,10
can,10
too,10
palin,9
madonna,9
time,9
na,9
sarah,9
bad,9
one,9
kindle,9
ca,9
wave,8
ha,8
2,8
pretty,8
game,8
or,8
damn,8
am,8
had,7
RT,7
no,7
day,7
were,7
from,7
twitter,7
your,7
windows,7
President,7
very,7
lol,7
some,7
much,7
people,7
will,7
sucks,7
look,7
*,7
awesome,7
barack,7
lakers,7
s,7
back,7
make,6
really,6
again,6
My,6
who,6
kardashian,6
did,6
girl,6
made,6
television,6
justin,6
any,6
live,6
minaj,6
fucking,6
into,6
its,6
taylor,6
7,6
see,6
D,6
music,6
ipad,6
ve,6
does,5
play,5
other,5
carter,5
micheal,5
show,5
would,5
need,5
here,5
great,5
could,5
nicolas,5
watching,5
/,5
nicki,5
when,5
than,5
actually,5
feat,5
sheen,5
right,5
fallon,5
been,5
video,5
4,5
doing,5
You,5
swift,5
charlie,5
cage,5
there,5
--,5
ever,5
fuck,5
because,5
prize,5
hate,5
go,5
psp,5
So,4
nude,4
videos,4
moore,4
stuff,4
jobs,4
|,4
selena,4
yes,4
list,4
them,4
khloe,4
iphone,4
playing,4
reading,4
bitch,4
She,4
News,4
set,4
less,4
vail,4
should,4
Apple,4
bieber,4
hot,4
then,4
alicia,4
old,4
john,4
gomez,4
wants,4
gag,4
trying,4
through,4
computer,4
jackson,4
mandy,4
work,4
mean,4
over,4
Is,4
amazing,4
clinton,4
keys,4
wonder,4
Now,4
steve,4
'll,4
best,4
want,4
listening,4
face,4
They,4
come,4
let,4
maradona,3
miley,3
moves,3
news,3
sure,3
sound,3
worse,3
said,3
always,3
What,3
To,3
after,3
year,3
band,3
la,3
musicmonday,3
=,3
don,3
remember,3
cyrus,3
books,3
awful,3
say,3
order,3
completely,3
Lol,3
two,3
Nobel,3
having,3
apple,3
die,3
totally,3
shakira,3
miss,3
hillary,3
Video,3
-LSB-,3
looking,3
since,3
top,3
off,3
cute,3
legend,3
Do,3
art,3
're,3
