word,count
.,180
the,84
",",77
!,71
a,52
:,51
and,50
-,47
to,44
'',42
is,42
?,39
',38
like,37
i,37
I,29
on,27
in,25
's,25
...,24
for,22
of,22
my,22
britney,22
spears,21
that,21
it,19
you,18
do,16
with,16
n't,16
me,16
lindsay,16
lohan,14
they,14
she,13
all,13
love,13
just,13
obama,13
harry,12
as,11
potter,11
at,11
about,11
but,11
are,11
be,11
get,10
has,10
not,10
more,9
out,9
-RRB-,9
this,9
he,9
have,9
up,8
what,8
even,8
fucking,8
/,7
did,7
na,7
ipod,7
was,7
wii,7
or,7
-LRB-,7
good,6
by,6
no,6
can,6
girl,6
been,6
television,6
The,6
people,6
&,6
one,6
her,6
lakers,6
google,6
palin,5
lady,5
|,5
would,5
madonna,5
who,5
his,5
nicolas,5
from,5
xbox,5
so,5
iphone,5
twitter,5
your,5
made,5
ha,5
should,5
lol,5
sarah,5
new,5
will,5
sucks,5
game,5
m,5
kindle,5
look,5
cage,5
barack,5
its,5
damn,5
think,5
Now,5
we,5
now,5
3,5
So,4
maradona,4
if,4
nude,4
moore,4
make,4
does,4
jobs,4
an,4
My,4
how,4
were,4
hillary,4
jimmy,4
when,4
than,4
cute,4
time,4
News,4
without,4
know,4
vail,4
today,4
alicia,4
bad,4
first,4
ass,4
wants,4
pretty,4
gag,4
too,4
why,4
<,4
got,4
It,4
real,4
7,4
clinton,4
see,4
wrong,4
keys,4
music,4
steve,4
hate,4
face,4
ve,4
+,3
had,3
sure,3
play,3
sound,3
movie,3
always,3
again,3
micheal,3
RT,3
;,3
need,3
don,3
order,3
watching,3
die,3
nicki,3
blame,3
Do,3
bitch,3
windows,3
school,3
less,3
2,3
very,3
pictures,3
old,3
yo,3
fail,3
under,3
going,3
trying,3
ca,3
minaj,3
through,3
5,3
jackson,3
wtf,3
hard,3
mandy,3
another,3
mean,3
someone,3
shit,3
--,3
ever,3
hell,3
Is,3
boy,3
prize,3
wonder,3
best,3
want,3
ipad,3
go,3
psp,3
back,3
read,3
let,3
thought,2
moves,2
videos,2
really,2
news,2
stuff,2
black,2
carter,2
saw,2
-RSB-,2
touch,2
To,2
fan,2
writing,2
show,2
year,2
band,2
yes,2
ellen,2
life,2
=,2
here,2
list,2
great,2
could,2
ft,2
george,2
gates,2
nick,2
faces,2
wave,2
Jesus,2
Lol,2
Nobel,2
Kobe,2
restraining,2
yesterday,2
world,2
weekend,2
1st,2
xd,2
bush,2
Luz,2
makes,2
shakira,2
begins,2
Video,2
-LSB-,2
Diego,2
job,2
playing,2
kardashian,2
friend,2
$,2
hilton,2
lack,2
That,2
called,2
retarded,2
right,2
She,2
vs,2
text,2
perez,2
're,2
swank,2
way,2
guy,2
Warblers,2
Criss,2
'd,2
England,2
OMG,2
account,2
radar,2
Apple,2
latest,2
degeneres,2
doing,2
smile,2
e,2
least,2
Peace,2
some,2
hot,2
must,2
much,2
speech,2
these,2
seems,2
You,2
john,2
high,2
katy,2
Youtube,2
Just,2
Adobe,2
gift,2
funny,2
Hates,2
bit,2
grow,2
book,2
any,2
cool,2
probably,2
sounds,2
hilary,2
gaga,2
office,2
Where,2
nt,2
Darren,2
A,2
only,2
He,2
`,2
daily,2
something,2
stars,2
computer,2
*,2
woke,2
started,2
Fuck,2
lovato,2
Likes,2
ashton,2
came,2
work,2
perry,2
menu,2
into,2
there,2
gon,2
over,2
sex,2
demi,2
fuck,2
AND,2
father,2
lui,2
goddamn,2
Really,2
man,2
There,2
gotten,2
Sanctuary,2
biden,2
cannon,2
bill,2
nothing,2
am,2
star,2
suck,2
self,2
last,2
epic,2
fix,2
being,2
ill,2
kutcher,2
fake,2
tech,2
Glee,2
How,2
mad,2
``,2
They,2
ai,2
popular,2
sings,2
~,2
