word,count
.,288
!,145
",",137
the,128
i,89
:,87
to,80
and,74
a,74
'',72
is,72
I,63
-,56
...,52
?,48
like,48
',47
in,45
it,42
's,41
of,40
love,39
britney,39
you,38
on,37
for,36
spears,36
-RRB-,32
my,32
n't,30
that,30
all,26
with,25
do,23
lohan,22
me,22
lindsay,21
but,21
she,20
m,20
this,20
as,19
at,19
was,19
good,18
obama,18
✔,18
-LRB-,18
her,17
are,17
by,16
has,16
be,16
just,15
wii,15
have,15
lady,14
harry,14
they,14
not,14
an,13
potter,13
gaga,13
google,13
if,12
song,12
what,12
The,12
think,12
get,11
up,11
so,11
out,11
know,11
&,11
he,11
3,11
xbox,10
jimmy,10
even,10
can,10
ha,10
new,10
one,10
really,9
more,9
no,9
fucking,9
we,9
would,8
;,8
how,8
his,8
from,8
did,8
na,8
been,8
2,8
bad,8
justin,8
will,8
too,8
*,8
real,8
or,8
damn,8
am,8
now,8
palin,7
make,7
who,7
day,7
twitter,7
video,7
very,7
sarah,7
look,7
ca,7
about,7
awesome,7
7,7
go,7
back,7
My,6
wave,6
/,6
than,6
kardashian,6
time,6
your,6
windows,6
President,6
made,6
any,6
pretty,6
people,6
sucks,6
game,6
barack,6
its,6
lakers,6
taylor,6
see,6
s,6
best,6
ipad,6
psp,6
ve,6
miley,5
moore,5
had,5
does,5
jobs,5
always,5
carter,5
RT,5
madonna,5
yes,5
here,5
great,5
cyrus,5
nicolas,5
actually,5
bitch,5
girl,5
television,5
should,5
lol,5
much,5
john,5
swift,5
first,5
kindle,5
<,5
minaj,5
cage,5
there,5
got,5
fuck,5
because,5
prize,5
D,5
music,5
steve,5
hate,5
nude,4
videos,4
news,4
play,4
other,4
again,4
micheal,4
|,4
selena,4
show,4
=,4
don,4
were,4
them,4
khloe,4
nicki,4
when,4
-LSB-,4
playing,4
feat,4
cute,4
sheen,4
Do,4
right,4
She,4
fallon,4
way,4
less,4
4,4
Apple,4
bieber,4
doing,4
some,4
straight,4
then,4
You,4
gomez,4
ipod,4
wish,4
happy,4
going,4
fit,4
jackson,4
charlie,4
hard,4
mandy,4
mean,4
shit,4
ever,4
wrong,4
wonder,4
want,4
face,4
They,4
come,4
guys,4
let,4
read,4
~,4
So,3
maradona,3
woohoo,3
peace,3
sound,3
movie,3
worse,3
super,3
said,3
-RSB-,3
band,3
need,3
musicmonday,3
y,3
list,3
remember,3
nobel,3
awful,3
watching,3
Lol,3
two,3
fun,3
apple,3
die,3
totally,3
lots,3
feels,3
miss,3
iphone,3
since,3
reading,3
top,3
're,3
still,3
