word,count
.,240
the,103
!,101
",",96
:,81
a,67
i,67
to,62
and,59
'',58
is,58
I,54
',48
-,47
...,47
like,38
?,34
in,33
for,33
's,31
britney,31
on,30
that,30
spears,28
you,27
it,27
of,27
all,25
my,24
n't,23
love,23
lohan,22
-RRB-,22
lindsay,22
with,21
do,19
as,17
but,17
she,16
me,16
obama,16
are,16
just,15
was,15
-LRB-,15
lady,14
at,14
up,13
even,13
they,13
have,13
google,13
has,12
gaga,12
m,12
this,12
be,12
if,11
The,11
her,11
more,10
potter,10
harry,10
&,10
good,9
an,9
how,9
so,9
what,9
out,9
can,9
know,9
new,9
will,9
think,9
by,8
get,8
wave,8
one,8
look,8
he,8
damn,8
palin,7
his,7
jimmy,7
been,7
television,7
very,7
sarah,7
too,7
about,7
fucking,7
lakers,7
real,7
or,7
not,7
ve,7
make,6
really,6
song,6
RT,6
from,6
xbox,6
than,6
did,6
windows,6
made,6
ha,6
bad,6
sucks,6
ipod,6
going,6
barack,6
its,6
7,6
see,6
we,6
now,6
back,6
does,5
show,5
;,5
madonna,5
no,5
nicolas,5
when,5
-LSB-,5
kardashian,5
President,5
some,5
people,5
game,5
happy,5
wii,5
*,5
cage,5
fuck,5
music,5
am,5
maradona,4
nude,4
videos,4
had,4
jobs,4
-RSB-,4
|,4
yes,4
here,4
My,4
apple,4
time,4
bitch,4
right,4
fallon,4
set,4
less,4
girl,4
vail,4
Apple,4
much,4
john,4
funny,4
any,4
kindle,4
minaj,4
hard,4
into,4
mean,4
--,4
ever,4
taylor,4
s,4
steve,4
best,4
3,4
hate,4
ipad,4
face,4
psp,4
let,4
So,3
miley,3
moore,3
stuff,3
play,3
sound,3
worse,3
always,3
other,3
again,3
selena,3
would,3
need,3
la,3
y,3
list,3
great,3
who,3
don,3
cyrus,3
could,3
awful,3
day,3
completely,3
Lol,3
two,3
/,3
fun,3
khloe,3
die,3
makes,3
nicki,3
iphone,3
twitter,3
since,3
top,3
feat,3
That,3
sheen,3
Do,3
She,3
your,3
without,3
na,3
video,3
OMG,3
says,3
lol,3
today,3
alicia,3
these,3
justin,3
songs,3
You,3
yo,3
gomez,3
swift,3
pretty,3
gag,3
thanks,3
women,3
follow,3
ca,3
daily,3
through,3
5,3
charlie,3
Fuck,3
mandy,3
another,3
there,3
target,3
someone,3
shit,3
clinton,3
okay,3
There,3
keys,3
believe,3
dad,3
LOL,3
wonder,3
well,3
In,3
go,3
``,3
They,3
thinks,3
little,3
anderson,3
week,3
moves,2
matthews,2
news,2
sure,2
black,2
movie,2
said,2
What,2
carter,2
micheal,2
touch,2
To,2
late,2
fan,2
writing,2
help,2
Taliban,2
HATE,2
Jenner,2
ellen,2
Friday,2
NOT,2
life,2
rumors,2
remember,2
Justin,2
nick,2
kim,2
thank,2
though,2
S&M,2
liking,2
Nobel,2
them,2
Check,2
judge,2
Kobe,2
point,2
world,2
plastic,2
wan,2
totally,2
Plumb,2
shakira,2
miss,2
begins,2
hillary,2
Video,2
nice,2
mtv,2
become,2
Diego,2
means,2
This,2
surgery,2
reading,2
blame,2
Survey,2
Against,2
friend,2
off,2
NBA,2
try,2
called,2
everyone,2
Chris,2
retarded,2
art,2
're,2
still,2
Brown,2
shame,2
way,2
shopping,2
News,2
o'neal,2
most,2
Warblers,2
ungaro,2
Criss,2
England,2
gossip,2
git,2
4,2
2,2
should,2
Band,2
ones,2
grew,2
Colbert,2
al,2
latest,2
degeneres,2
doing,2
e,2
omg,2
night,2
pictures,2
must,2
before,2
marriage,2
straight,2
then,2
kids,2
president,2
theme,2
random,2
gave,2
ultimate,2
old,2
THE,2
cooper,2
Just,2
cut,2
first,2
Hates,2
under,2
movies,2
basketball,2
cool,2
live,2
probably,2
sang,2
favorite,2
against,2
Stephen,2
d,2
remote,2
whose,2
turned,2
advance,2
agree,2
Darren,2
hope,2
concert,2
trying,2
<,2
only,2
`,2
loved,2
stars,2
same,2
jackson,2
woke,2
started,2
singing,2
their,2
Likes,2
awesome,2
came,2
u,2
questions,2
martha,2
post,2
It,2
sex,2
dream,2
AND,2
And,2
shaquille,2
beat,2
Is,2
lui,2
goddamn,2
Really,2
amazing,2
because,2
lucky,2
prize,2
stewart,2
mccain,2
winning,2
gotten,2
kissed,2
Sanctuary,2
wrong,2
biden,2
cannon,2
bill,2
Now,2
star,2
features,2
break,2
suck,2
looks,2
baby,2
want,2
self,2
20,2
better,2
phone,2
jail,2
morning,2
ill,2
dave,2
kill,2
tech,2
Glee,2
How,2
yeah,2
come,2
MY,2
long,2
Kris,2
popular,2
guys,2
sings,2
God,2
myself,2
newspapers,1
compatible,1
DMB,1
woohoo,1
redeem,1
album,1
peace,1
next,1
wi,1
flow,1
hero,1
times,1
TO,1
Price,1
words,1
Wackness,1
libya,1
theory,1
aswell,1
images,1
Pretty,1
court,1
los,1
riding,1
WILL,1
thought,1
Care,1
Biggest,1
Gray,1
Honest,1
JOE,1
install,1
ad,1
international,1
actual,1
microsoft,1
weezy,1
Slams,1
yodeling,1
UI,1
BE,1
inspirational,1
hambling242,1
shot,1
checking,1
ars,1
nowlistening,1
Prize,1
markmorford,1
cox,1
wanting,1
See,1
REPUBLICAN,1
Ask,1
unpatriotic,1
Caged,1
tops,1
MarkieAi,1
Khloe,1
lights,1
Buder,1
b,1
Waivers,1
never,1
spent,1
person,1
bike,1
Listening,1
vista,1
application,1
Richie,1
magazine,1
artist,1
independent,1
legality,1
men,1
Stanley,1
loud,1
breaking,1
Group,1
honest,1
super,1
appreciate,1
between,1
BigJamaal,1
revelation,1
penis,1
YouTube,1
onn,1
admire,1
blacksn0w,1
His,1
hottest,1
enemy,1
melodyne,1
Religion,1
strobist,1
paste,1
charts,1
aceas,1
sam,1
saw,1
seven,1
successfully,1
visits,1
bodog,1
relationship,1
O,1
Lloyd,1
babysit,1
Plastic,1
true,1
bath,1
Born,1
premios,1
freak,1
quizes,1
jailbroken,1
haggard,1
upon,1
user,1
jailbait,1
wears,1
misery,1
tear,1
boehner,1
WAY,1
On,1
link,1
proud,1
lately,1
parents,1
coolest,1
Centenar,1
Al,1
nasal,1
reach,1
milkuk,1
w,1
reports,1
Bieberfact,1
year,1
Fox,1
extension,1
reeling,1
japanese,1
perhaps,1
promises,1
Reckless,1
lamar,1
liquor,1
reasons,1
children,1
controller,1
mario,1
band,1
figure,1
Rick,1
lullaby,1
Who,1
C10music,1
sanctity,1
motion,1
america,1
ac360,1
Abroad,1
king,1
Chili,1
borrow,1
tour,1
publicity,1
boyfriend,1
move,1
stooopid,1
itunes,1
computerized,1
Admits,1
yahct,1
lens,1
ironman,1
across,1
WANT,1
1998,1
errors,1
threesome,1
layup,1
went,1
subscription,1
Island,1
dancing,1
contents,1
twins,1
HEREEEE,1
Magical,1
lazy,1
cracks,1
fashion,1
Short,1
showcase,1
novo,1
CNNFactCheck,1
epicmickey,1
Sonny,1
Mine,1
StatusLive,1
Win,1
head,1
R,1
needs,1
nose,1
george,1
books,1
SMH,1
blackhair,1
haydenfryery,1
dude,1
gates,1
pop,1
rapper,1
tablo,1
sunk,1
hated,1
ahh,1
eloquent,1
house,1
JLo,1
Love,1
say,1
were,1
shaq,1
followed,1
stoptheselenahate,1
faces,1
order,1
LETS,1
Here,1
Future,1
handle,1
gossipcenter,1
female,1
petulant,1
clipe,1
watching,1
haters,1
dionne,1
alike,1
glad,1
LAPTOP,1
WOULD,1
Man,1
bromfield,1
Johnston,1
courteney,1
Sounds,1
laptop,1
roman,1
lmao,1
loathe,1
add,1
forum,1
keep,1
feb,1
66,1
Jackets,1
Racist,1
crap,1
WeezyDaGreat,1
One,1
danger,1
epascarello,1
beats,1
Selena,1
won,1
ABOVE,1
search,1
accept,1
games,1
con,1
GO,1
bugger,1
♥,1
picture,1
GAGA,1
worked,1
1947,1
Seth,1
pose,1
1st,1
reason,1
English,1
yours,1
Sing,1
planetjedward,1
facebook,1
An,1
bush,1
DaKiDJAY17,1
strange,1
NO,1
wars,1
dynamic,1
swim,1
Keyshia,1
samronson,1
exposition,1
singers,1
humble,1
Yumagk21_1,1
drivers,1
FrameMaker,1
Watson,1
Pacs,1
died,1
PLEASE,1
wear,1
behind,1
FAKE,1
feels,1
"86,000",1
fanning,1
stupid,1
earlier,1
beleaguered,1
jailbreak,1
installed,1
je,1
ashleeee99,1
smh,1
mickey,1
kinda,1
russell,1
scholarly,1
quit,1
Photo,1
mini,1
ugly,1
pod,1
electronics,1
ended,1
achieved,1
while,1
3rd,1
Presidential,1
BBC,1
actor,1
disney,1
tucson,1
Whether,1
wh,1
looking,1
flock,1
Qaeda,1
spoiled,1
bandahori,1
opinion,1
also,1
Mfers,1
employment,1
SO,1
tell,1
Es,1
job,1
4.0,1
playing,1
proof,1
Bush,1
spiders,1
awards,1
Thank,1
Next,1
linux,1
biased,1
actually,1
manufacturers,1
shortage,1
bugs,1
trina,1
Teamceltics,1
plan,1
beyonce,1
tonight,1
kgrayson23,1
seriously,1
Obama,1
wireless,1
Administration,1
genital,1
copy,1
biggest,1
training,1
rhetoric,1
almost,1
$,1
programming,1
hilton,1
experience,1
mossb,1
drowning,1
shocked,1
ADORE,1
lack,1
Swag,1
using,1
Brooks,1
Tube,1
rockstar,1
UGLY,1
legend,1
creation,1
lame,1
US,1
Comparing,1
Choose,1
maybe,1
Chingy,1
jacobs,1
Telegraph,1
aired,1
nuclear,1
pressure,1
piece,1
checked,1
lansat,1
anybody,1
LMAO,1
songz,1
twitterland,1
IN,1
Reading,1
vs,1
jennifer,1
featuring,1
reasonable,1
glorify,1
liked,1
Surgeon,1
supports,1
guetta,1
police,1
Donors,1
text,1
struggle,1
perez,1
beliebers,1
disappointing,1
itself,1
Something,1
Steve,1
Rihmix,1
monica,1
hicks,1
media,1
jillglavan,1
multiple,1
address,1
working,1
crazier,1
SMASH,1
swank,1
us,1
molests,1
Ba,1
thang,1
Canterbury,1
Thinker,1
va,1
smoke,1
newsman,1
Disney,1
dragged,1
Still,1
melt,1
Omarion,1
ruh,1
lose,1
bsods,1
results,1
General,1
preach,1
gagafanforever8,1
Its,1
business,1
William,1
jewel,1
x,1
jailbreaking,1
SkyJacquie,1
thereof,1
mouse,1
zune,1
translated,1
classified,1
school,1
ironically,1
6,1
2009,1
choice,1
Awesome,1
dirty,1
Weird,1
Impeachment,1
cancel,1
white,1
quick,1
pout,1
Says,1
abortion,1
somewhere,1
command,1
david,1
'd,1
VEXED,1
kraima,1
Mini,1
Files,1
Well,1
rated,1
2007,1
floor,1
consumer,1
Parody,1
paris,1
system,1
congested,1
excuses,1
comparison,1
tried,1
surfing,1
360,1
indian,1
honorable,1
belongs,1
weapon,1
radar,1
Retarded,1
arafat,1
Cole,1
presidential,1
Bird,1
rogue,1
nicolerichie,1
sister,1
cnn,1
settlers,1
dashed,1
Katrina,1
inside,1
BGC,1
decisions,1
Reagan,1
Harry,1
Apologizes,1
Way,1
clips,1
years,1
Ugh,1
24,1
gadgets,1
Montevideo,1
copters,1
nasty,1
insightful,1
shoutout,1
complete,1
ryan,1
videoteci,1
novi,1
angels,1
anything,1
events,1
UFC,1
state,1
Playgirl,1
Tour,1
days,1
expensive,1
students,1
cook,1
scholarship,1
asking,1
Michele,1
subscribes,1
Extremely,1
intelligent,1
bieber,1
soulja,1
accounts,1
watched,1
smile,1
Give,1
KINGS,1
replay,1
